Timestamp,Flow (SLPM),Total Flow (NCM),Temperature (°C),Battery
2025-10-01 12:43:09,6.67,0.569,23.9,100% (Good)
2025-10-01 12:43:10,5.60,0.575,23.9,100% (Good)
2025-10-01 12:43:11,6.64,0.581,23.3,100% (Good)
2025-10-01 12:43:12,6.37,0.588,23.3,100% (Good)
2025-10-01 12:43:13,5.49,0.593,23.3,100% (Good)
2025-10-01 12:43:14,5.50,0.599,23.3,100% (Good)
2025-10-01 12:43:15,5.78,0.604,23.3,100% (Good)
2025-10-01 12:43:16,5.13,0.610,24.9,100% (Good)
2025-10-01 12:43:17,5.12,0.615,24.9,100% (Good)
2025-10-01 12:43:18,5.47,0.620,24.9,100% (Good)
2025-10-01 12:43:19,4.89,0.625,24.9,100% (Good)
2025-10-01 12:43:20,4.78,0.630,24.9,100% (Good)
2025-10-01 12:43:21,4.87,0.635,23.2,100% (Good)
2025-10-01 12:43:22,5.57,0.640,23.2,100% (Good)
2025-10-01 12:43:23,5.17,0.645,23.2,100% (Good)
2025-10-01 12:43:24,4.32,0.650,23.2,100% (Good)
2025-10-01 12:43:25,4.63,0.654,23.2,100% (Good)
2025-10-01 12:43:26,4.89,0.659,23.1,100% (Good)
2025-10-01 12:43:27,4.21,0.663,23.1,100% (Good)
2025-10-01 12:43:28,4.67,0.668,23.1,100% (Good)
2025-10-01 12:43:29,4.42,0.673,23.1,100% (Good)
2025-10-01 12:43:30,4.59,0.677,23.1,100% (Good)
2025-10-01 12:43:31,3.93,0.681,24.6,100% (Good)
2025-10-01 12:43:32,4.12,0.685,24.6,100% (Good)
2025-10-01 12:43:33,3.64,0.689,24.6,100% (Good)
2025-10-01 12:43:34,3.24,0.692,24.6,100% (Good)
2025-10-01 12:43:35,3.73,0.696,24.6,100% (Good)
2025-10-01 12:43:36,3.87,0.700,24.6,100% (Good)
2025-10-01 12:43:37,3.51,0.703,24.6,100% (Good)
2025-10-01 12:43:38,3.67,0.707,24.6,100% (Good)
2025-10-01 12:43:39,3.60,0.711,24.6,100% (Good)
2025-10-01 12:43:40,3.72,0.714,24.6,100% (Good)
2025-10-01 12:43:42,3.13,0.717,22.9,100% (Good)
2025-10-01 12:43:43,2.82,0.720,22.9,100% (Good)
2025-10-01 12:43:44,3.55,0.724,22.9,100% (Good)
2025-10-01 12:43:45,2.80,0.727,22.9,100% (Good)
2025-10-01 12:43:46,3.03,0.730,22.9,100% (Good)
2025-10-01 12:43:47,2.85,0.732,25.0,100% (Good)
2025-10-01 12:43:48,2.50,0.735,25.0,100% (Good)
2025-10-01 12:43:49,2.91,0.738,25.0,100% (Good)
2025-10-01 12:43:50,3.09,0.741,25.0,100% (Good)
2025-10-01 12:43:51,2.69,0.744,25.0,100% (Good)
2025-10-01 12:43:52,2.84,0.746,23.3,100% (Good)
2025-10-01 12:43:53,2.25,0.749,23.3,100% (Good)
2025-10-01 12:43:54,2.08,0.751,23.3,100% (Good)
2025-10-01 12:43:55,2.79,0.754,23.3,100% (Good)
2025-10-01 12:43:56,2.58,0.756,23.3,100% (Good)
2025-10-01 12:43:57,2.33,0.758,23.6,100% (Good)
2025-10-01 12:43:58,1.60,0.760,23.6,100% (Good)
2025-10-01 12:43:59,1.87,0.762,23.6,100% (Good)
2025-10-01 12:44:00,1.95,0.764,23.6,100% (Good)
2025-10-01 12:44:01,1.75,0.766,23.6,100% (Good)
2025-10-01 12:44:02,2.06,0.768,23.1,100% (Good)
2025-10-01 12:44:03,1.83,0.770,23.1,100% (Good)
2025-10-01 12:44:04,2.01,0.772,23.1,100% (Good)
2025-10-01 12:44:05,1.79,0.773,23.1,100% (Good)
2025-10-01 12:44:06,2.20,0.776,23.1,100% (Good)
2025-10-01 12:44:07,2.04,0.778,23.1,100% (Good)
2025-10-01 12:44:08,2.22,0.780,23.1,100% (Good)
2025-10-01 12:44:09,1.88,0.782,23.1,100% (Good)
2025-10-01 12:44:10,2.54,0.784,23.1,100% (Good)
2025-10-01 12:44:11,2.29,0.786,23.1,100% (Good)
2025-10-01 12:44:12,2.16,0.789,24.7,100% (Good)
2025-10-01 12:44:13,2.00,0.791,24.7,100% (Good)
2025-10-01 12:44:14,1.91,0.793,24.7,100% (Good)
2025-10-01 12:44:16,1.50,0.794,24.7,100% (Good)
2025-10-01 12:44:17,1.66,0.796,24.7,100% (Good)
2025-10-01 12:44:18,2.65,0.798,23.6,100% (Good)
2025-10-01 12:44:19,2.56,0.801,23.6,100% (Good)
2025-10-01 12:44:20,1.87,0.803,23.6,100% (Good)
2025-10-01 12:44:21,2.28,0.805,23.6,100% (Good)
2025-10-01 12:44:22,2.55,0.808,23.6,100% (Good)
2025-10-01 12:44:23,2.36,0.810,24.5,100% (Good)
2025-10-01 12:44:24,1.88,0.812,24.5,100% (Good)
2025-10-01 12:44:25,2.23,0.814,24.5,100% (Good)
2025-10-01 12:44:26,2.34,0.816,24.5,100% (Good)
2025-10-01 12:44:27,3.01,0.819,24.5,100% (Good)
2025-10-01 12:44:28,2.32,0.822,23.9,100% (Good)
2025-10-01 12:44:29,2.53,0.824,23.9,100% (Good)
2025-10-01 12:44:30,2.54,0.827,23.9,100% (Good)
2025-10-01 12:44:31,2.48,0.829,23.9,100% (Good)
2025-10-01 12:44:32,3.42,0.833,23.9,100% (Good)
2025-10-01 12:44:33,2.35,0.835,22.9,100% (Good)
2025-10-01 12:44:34,2.71,0.838,22.9,100% (Good)
2025-10-01 12:44:35,2.96,0.841,22.9,100% (Good)
2025-10-01 12:44:36,3.37,0.844,22.9,100% (Good)
2025-10-01 12:44:37,3.64,0.848,22.9,100% (Good)
2025-10-01 12:44:38,3.36,0.851,23.9,100% (Good)
2025-10-01 12:44:39,3.40,0.855,23.9,100% (Good)
2025-10-01 12:44:40,3.17,0.858,23.9,100% (Good)
2025-10-01 12:44:41,3.88,0.862,23.9,100% (Good)
2025-10-01 12:44:42,3.17,0.865,23.9,100% (Good)
2025-10-01 12:44:43,3.72,0.868,23.4,100% (Good)
2025-10-01 12:44:44,4.15,0.873,23.4,100% (Good)
2025-10-01 12:44:45,3.44,0.876,23.4,100% (Good)
2025-10-01 12:44:46,4.20,0.880,23.4,100% (Good)
2025-10-01 12:44:47,4.64,0.885,23.4,100% (Good)
2025-10-01 12:44:48,4.34,0.889,23.8,100% (Good)
2025-10-01 12:44:49,4.58,0.894,23.8,100% (Good)
2025-10-01 12:44:50,4.38,0.898,23.8,100% (Good)
2025-10-01 12:44:52,4.73,0.903,23.8,100% (Good)
2025-10-01 12:44:53,4.98,0.908,23.8,100% (Good)
2025-10-01 12:44:54,4.85,0.913,23.2,100% (Good)
2025-10-01 12:44:55,4.96,0.918,23.2,100% (Good)
2025-10-01 12:44:56,4.94,0.923,23.2,100% (Good)
2025-10-01 12:44:57,4.75,0.927,23.2,100% (Good)
2025-10-01 12:44:58,5.43,0.933,23.2,100% (Good)
2025-10-01 12:44:59,5.38,0.938,24.3,100% (Good)
2025-10-01 12:45:00,5.04,0.943,24.3,100% (Good)
2025-10-01 12:45:01,5.34,0.949,24.3,100% (Good)
2025-10-01 12:45:02,5.44,0.954,24.3,100% (Good)
2025-10-01 12:45:03,5.54,0.960,24.3,100% (Good)
2025-10-01 12:45:04,5.24,0.965,24.5,100% (Good)
2025-10-01 12:45:05,5.47,0.970,24.5,100% (Good)
2025-10-01 12:45:06,6.00,0.976,24.5,100% (Good)
2025-10-01 12:45:07,6.40,0.983,24.5,100% (Good)
2025-10-01 12:45:08,6.00,0.989,24.5,100% (Good)
2025-10-01 12:45:09,5.96,0.995,23.7,100% (Good)
2025-10-01 12:45:10,6.48,1.001,23.7,100% (Good)
2025-10-01 12:45:11,7.01,1.008,23.7,100% (Good)
2025-10-01 12:45:12,6.94,1.015,23.7,100% (Good)
2025-10-01 12:45:13,7.00,1.022,23.7,100% (Good)
2025-10-01 12:45:14,7.08,1.029,25.1,100% (Good)
2025-10-01 12:45:15,6.66,1.036,25.1,100% (Good)
2025-10-01 12:45:16,7.38,1.043,25.1,100% (Good)
2025-10-01 12:45:17,7.51,1.051,25.1,100% (Good)
2025-10-01 12:45:18,7.27,1.058,25.1,100% (Good)
2025-10-01 12:45:19,6.53,1.065,24.2,100% (Good)
2025-10-01 12:45:20,7.25,1.072,24.2,100% (Good)
2025-10-01 12:45:21,7.67,1.079,24.2,100% (Good)
2025-10-01 12:45:22,7.00,1.086,24.2,100% (Good)
2025-10-01 12:45:23,6.89,1.093,24.2,100% (Good)
2025-10-01 12:45:24,7.25,1.101,24.8,100% (Good)
2025-10-01 12:45:25,7.14,1.108,24.8,100% (Good)
2025-10-01 12:45:27,7.59,1.115,24.8,100% (Good)
2025-10-01 12:45:28,7.69,1.123,24.8,100% (Good)
2025-10-01 12:45:29,7.37,1.130,24.8,100% (Good)
2025-10-01 12:45:30,7.19,1.138,24.7,100% (Good)
2025-10-01 12:45:31,7.76,1.145,24.7,100% (Good)
2025-10-01 12:45:32,7.57,1.153,24.7,100% (Good)
2025-10-01 12:45:33,8.39,1.161,24.7,100% (Good)
2025-10-01 12:45:34,8.10,1.169,24.7,100% (Good)
2025-10-01 12:45:35,8.12,1.177,24.1,100% (Good)
2025-10-01 12:45:36,7.71,1.185,24.1,100% (Good)
2025-10-01 12:45:37,7.62,1.193,24.1,100% (Good)
2025-10-01 12:45:38,7.78,1.201,24.1,100% (Good)
2025-10-01 12:45:39,7.74,1.208,24.1,100% (Good)
2025-10-01 12:45:40,7.66,1.216,22.9,100% (Good)
2025-10-01 12:45:41,8.07,1.224,22.9,100% (Good)
2025-10-01 12:45:42,8.34,1.232,22.9,100% (Good)
2025-10-01 12:45:43,8.57,1.241,22.9,100% (Good)
2025-10-01 12:45:44,7.74,1.249,22.9,100% (Good)
2025-10-01 12:45:45,8.46,1.257,22.9,100% (Good)
2025-10-01 12:45:46,7.87,1.265,22.9,100% (Good)
2025-10-01 12:45:47,8.06,1.273,22.9,100% (Good)
2025-10-01 12:45:48,7.55,1.281,22.9,100% (Good)
2025-10-01 12:45:49,7.93,1.289,22.9,100% (Good)
2025-10-01 12:45:50,7.56,1.296,23.8,100% (Good)
2025-10-01 12:45:51,7.77,1.304,23.8,100% (Good)
2025-10-01 12:45:52,8.32,1.312,23.8,100% (Good)
2025-10-01 12:45:53,8.39,1.321,23.8,100% (Good)
2025-10-01 12:45:54,8.34,1.329,23.8,100% (Good)
2025-10-01 12:45:55,8.06,1.337,23.4,100% (Good)
2025-10-01 12:45:56,7.63,1.345,23.4,100% (Good)
2025-10-01 12:45:57,8.21,1.353,23.4,100% (Good)
2025-10-01 12:45:58,7.98,1.361,23.4,100% (Good)
2025-10-01 12:46:00,7.09,1.368,23.4,100% (Good)
2025-10-01 12:46:01,7.70,1.376,24.7,100% (Good)
2025-10-01 12:46:02,7.74,1.383,24.7,100% (Good)
2025-10-01 12:46:03,7.26,1.391,24.7,100% (Good)
2025-10-01 12:46:04,7.30,1.398,24.7,100% (Good)
2025-10-01 12:46:05,6.72,1.405,24.7,100% (Good)
2025-10-01 12:46:06,7.45,1.412,24.8,100% (Good)
2025-10-01 12:46:07,6.80,1.419,24.8,100% (Good)
2025-10-01 12:46:08,6.72,1.426,24.8,100% (Good)
2025-10-01 12:46:09,6.54,1.432,24.8,100% (Good)
2025-10-01 12:46:10,6.47,1.439,24.8,100% (Good)
2025-10-01 12:46:11,6.99,1.446,23.9,100% (Good)
2025-10-01 12:46:12,6.34,1.452,23.9,100% (Good)
2025-10-01 12:46:13,6.82,1.459,23.9,100% (Good)
2025-10-01 12:46:14,6.38,1.465,23.9,100% (Good)
2025-10-01 12:46:15,6.90,1.472,23.9,100% (Good)
2025-10-01 12:46:16,6.51,1.479,24.4,100% (Good)
2025-10-01 12:46:17,6.50,1.485,24.4,100% (Good)
2025-10-01 12:46:18,5.69,1.491,24.4,100% (Good)
2025-10-01 12:46:19,5.54,1.496,24.4,100% (Good)
2025-10-01 12:46:20,5.91,1.502,24.4,100% (Good)
2025-10-01 12:46:21,5.79,1.508,22.9,100% (Good)
2025-10-01 12:46:22,5.44,1.513,22.9,100% (Good)
2025-10-01 12:46:23,5.42,1.519,22.9,100% (Good)
2025-10-01 12:46:24,5.04,1.524,22.9,100% (Good)
2025-10-01 12:46:25,5.44,1.529,22.9,100% (Good)
2025-10-01 12:46:26,5.08,1.534,24.5,100% (Good)
2025-10-01 12:46:27,5.90,1.540,24.5,100% (Good)
2025-10-01 12:46:28,5.56,1.546,24.5,100% (Good)
2025-10-01 12:46:29,5.12,1.551,24.5,100% (Good)
2025-10-01 12:46:30,5.31,1.556,24.5,100% (Good)
2025-10-01 12:46:31,5.06,1.561,23.5,100% (Good)
2025-10-01 12:46:32,4.78,1.566,23.5,100% (Good)
2025-10-01 12:46:33,4.12,1.570,23.5,100% (Good)
2025-10-01 12:46:34,4.25,1.575,23.5,100% (Good)
2025-10-01 12:46:35,4.15,1.579,23.5,100% (Good)
2025-10-01 12:46:37,4.19,1.583,23.2,100% (Good)
2025-10-01 12:46:38,4.07,1.587,23.2,100% (Good)
2025-10-01 12:46:39,4.34,1.591,23.2,100% (Good)
2025-10-01 12:46:40,3.82,1.595,23.2,100% (Good)
2025-10-01 12:46:41,4.55,1.600,23.2,100% (Good)
2025-10-01 12:46:42,4.17,1.604,24.2,100% (Good)
2025-10-01 12:46:43,3.23,1.607,24.2,100% (Good)
2025-10-01 12:46:44,3.55,1.611,24.2,100% (Good)
2025-10-01 12:46:45,3.49,1.614,24.2,100% (Good)
2025-10-01 12:46:46,3.97,1.618,24.2,100% (Good)
2025-10-01 12:46:47,3.80,1.622,25.0,100% (Good)
2025-10-01 12:46:48,2.97,1.625,25.0,100% (Good)
2025-10-01 12:46:49,2.76,1.628,25.0,100% (Good)
2025-10-01 12:46:50,2.80,1.630,25.0,100% (Good)
2025-10-01 12:46:51,3.66,1.634,25.0,100% (Good)
2025-10-01 12:46:52,2.82,1.637,24.6,100% (Good)
2025-10-01 12:46:53,3.15,1.640,24.6,100% (Good)
2025-10-01 12:46:54,3.15,1.643,24.6,100% (Good)
2025-10-01 12:46:55,2.62,1.646,24.6,100% (Good)
2025-10-01 12:46:56,2.44,1.648,24.6,100% (Good)
2025-10-01 12:46:57,2.14,1.650,24.8,100% (Good)
2025-10-01 12:46:58,2.82,1.653,24.8,100% (Good)
2025-10-01 12:46:59,2.87,1.656,24.8,100% (Good)
2025-10-01 12:47:00,2.71,1.659,24.8,100% (Good)
2025-10-01 12:47:01,2.60,1.661,24.8,100% (Good)
2025-10-01 12:47:02,2.45,1.664,23.0,100% (Good)
2025-10-01 12:47:03,2.22,1.666,23.0,100% (Good)
2025-10-01 12:47:04,2.56,1.669,23.0,100% (Good)
2025-10-01 12:47:05,2.44,1.671,23.0,100% (Good)
2025-10-01 12:47:06,2.76,1.674,23.0,100% (Good)
2025-10-01 12:47:07,1.65,1.675,23.2,100% (Good)
2025-10-01 12:47:08,2.15,1.678,23.2,100% (Good)
2025-10-01 12:47:09,2.66,1.680,23.2,100% (Good)
2025-10-01 12:47:11,2.36,1.683,23.2,100% (Good)
2025-10-01 12:47:12,2.54,1.685,23.2,100% (Good)
2025-10-01 12:47:13,2.51,1.688,23.1,100% (Good)
2025-10-01 12:47:14,1.81,1.689,23.1,100% (Good)
2025-10-01 12:47:15,2.17,1.692,23.1,100% (Good)
2025-10-01 12:47:16,1.66,1.693,23.1,100% (Good)
2025-10-01 12:47:17,1.63,1.695,23.1,100% (Good)
2025-10-01 12:47:18,2.13,1.697,24.2,100% (Good)
2025-10-01 12:47:19,1.57,1.699,24.2,100% (Good)
2025-10-01 12:47:20,1.53,1.700,24.2,100% (Good)
2025-10-01 12:47:21,2.23,1.702,24.2,100% (Good)
2025-10-01 12:47:22,1.71,1.704,24.2,100% (Good)
2025-10-01 12:47:23,1.61,1.706,23.0,100% (Good)
2025-10-01 12:47:24,2.29,1.708,23.0,100% (Good)
2025-10-01 12:47:25,1.70,1.710,23.0,100% (Good)
2025-10-01 12:47:26,2.64,1.712,23.0,100% (Good)
2025-10-01 12:47:27,2.42,1.715,23.0,100% (Good)
2025-10-01 12:47:28,2.08,1.717,24.2,100% (Good)
2025-10-01 12:47:29,2.45,1.719,24.2,100% (Good)
2025-10-01 12:47:30,1.91,1.721,24.2,100% (Good)
2025-10-01 12:47:31,2.63,1.724,24.2,99% (Good)
2025-10-01 12:47:32,1.92,1.726,24.2,99% (Good)
2025-10-01 12:47:33,2.65,1.728,24.4,99% (Good)
2025-10-01 12:47:34,2.84,1.731,24.4,99% (Good)
2025-10-01 12:47:35,2.81,1.734,24.4,99% (Good)
2025-10-01 12:47:36,3.06,1.737,24.4,99% (Good)
2025-10-01 12:47:37,3.19,1.740,24.4,99% (Good)
2025-10-01 12:47:38,2.15,1.742,23.9,99% (Good)
2025-10-01 12:47:39,3.05,1.746,23.9,99% (Good)
2025-10-01 12:47:40,2.59,1.748,23.9,99% (Good)
2025-10-01 12:47:41,2.34,1.750,23.9,99% (Good)
2025-10-01 12:47:42,3.13,1.754,23.9,99% (Good)
2025-10-01 12:47:43,2.90,1.756,23.6,99% (Good)
2025-10-01 12:47:45,2.69,1.759,23.6,99% (Good)
2025-10-01 12:47:46,2.95,1.762,23.6,99% (Good)
2025-10-01 12:47:47,3.66,1.766,23.6,99% (Good)
2025-10-01 12:47:48,3.42,1.769,23.6,99% (Good)
2025-10-01 12:47:49,3.44,1.773,24.1,99% (Good)
2025-10-01 12:47:50,3.20,1.776,24.1,99% (Good)
2025-10-01 12:47:51,4.15,1.780,24.1,99% (Good)
2025-10-01 12:47:52,4.17,1.784,24.1,99% (Good)
2025-10-01 12:47:53,3.76,1.788,24.1,99% (Good)
2025-10-01 12:47:54,3.56,1.791,23.2,99% (Good)
2025-10-01 12:47:55,3.62,1.795,23.2,99% (Good)
2025-10-01 12:47:56,4.49,1.800,23.2,99% (Good)
2025-10-01 12:47:57,4.23,1.804,23.2,99% (Good)
2025-10-01 12:47:58,4.16,1.808,23.2,99% (Good)
2025-10-01 12:47:59,4.93,1.813,25.0,99% (Good)
2025-10-01 12:48:00,4.67,1.818,25.0,99% (Good)
2025-10-01 12:48:01,5.07,1.823,25.0,99% (Good)
2025-10-01 12:48:02,4.29,1.827,25.0,99% (Good)
2025-10-01 12:48:03,4.60,1.832,25.0,99% (Good)
2025-10-01 12:48:04,4.60,1.836,23.3,99% (Good)
2025-10-01 12:48:05,4.91,1.841,23.3,99% (Good)
2025-10-01 12:48:06,5.20,1.846,23.3,99% (Good)
2025-10-01 12:48:07,4.89,1.851,23.3,99% (Good)
2025-10-01 12:48:08,5.09,1.856,23.3,99% (Good)
2025-10-01 12:48:09,4.96,1.861,23.4,99% (Good)
2025-10-01 12:48:10,5.23,1.866,23.4,99% (Good)
2025-10-01 12:48:11,6.24,1.873,23.4,99% (Good)
2025-10-01 12:48:12,5.25,1.878,23.4,99% (Good)
2025-10-01 12:48:13,6.45,1.884,23.4,99% (Good)
2025-10-01 12:48:14,5.37,1.890,24.1,99% (Good)
2025-10-01 12:48:15,5.48,1.895,24.1,99% (Good)
2025-10-01 12:48:16,5.85,1.901,24.1,99% (Good)
2025-10-01 12:48:17,6.42,1.907,24.1,99% (Good)
2025-10-01 12:48:18,6.76,1.914,24.1,99% (Good)
2025-10-01 12:48:19,6.83,1.921,24.5,99% (Good)
2025-10-01 12:48:21,6.17,1.927,24.5,99% (Good)
2025-10-01 12:48:22,6.49,1.934,24.5,99% (Good)
2025-10-01 12:48:23,7.03,1.941,24.5,99% (Good)
2025-10-01 12:48:24,6.56,1.947,24.5,99% (Good)
2025-10-01 12:48:25,6.79,1.954,24.3,99% (Good)
2025-10-01 12:48:26,6.97,1.961,24.3,99% (Good)
2025-10-01 12:48:27,6.93,1.968,24.3,99% (Good)
2025-10-01 12:48:28,6.73,1.975,24.3,99% (Good)
2025-10-01 12:48:29,6.70,1.981,24.3,99% (Good)
2025-10-01 12:48:30,6.89,1.988,23.2,99% (Good)
2025-10-01 12:48:31,7.73,1.996,23.2,99% (Good)
2025-10-01 12:48:32,7.67,2.004,23.2,99% (Good)
2025-10-01 12:48:33,7.80,2.011,23.2,99% (Good)
2025-10-01 12:48:34,7.34,2.019,23.2,99% (Good)
2025-10-01 12:48:35,7.37,2.026,23.3,99% (Good)
2025-10-01 12:48:36,7.71,2.034,23.3,99% (Good)
2025-10-01 12:48:37,7.57,2.041,23.3,99% (Good)
2025-10-01 12:48:38,7.80,2.049,23.3,99% (Good)
2025-10-01 12:48:39,8.01,2.057,23.3,99% (Good)
2025-10-01 12:48:40,7.22,2.065,23.4,99% (Good)
2025-10-01 12:48:41,7.78,2.072,23.4,99% (Good)
2025-10-01 12:48:42,8.02,2.080,23.4,99% (Good)
2025-10-01 12:48:43,7.48,2.088,23.4,99% (Good)
2025-10-01 12:48:44,7.80,2.096,23.4,99% (Good)
2025-10-01 12:48:45,7.59,2.103,23.7,99% (Good)
2025-10-01 12:48:46,7.37,2.111,23.7,99% (Good)
2025-10-01 12:48:47,8.43,2.119,23.7,99% (Good)
2025-10-01 12:48:48,8.15,2.127,23.7,99% (Good)
2025-10-01 12:48:49,8.36,2.135,23.7,99% (Good)
2025-10-01 12:48:50,8.24,2.144,24.9,99% (Good)
2025-10-01 12:48:51,8.45,2.152,24.9,99% (Good)
2025-10-01 12:48:52,8.40,2.161,24.9,99% (Good)
2025-10-01 12:48:53,8.45,2.169,24.9,99% (Good)
2025-10-01 12:48:54,8.36,2.177,24.9,99% (Good)
2025-10-01 12:48:56,7.98,2.185,24.3,99% (Good)
2025-10-01 12:48:57,7.73,2.193,24.3,99% (Good)
2025-10-01 12:48:58,8.22,2.201,24.3,99% (Good)
2025-10-01 12:48:59,8.09,2.209,24.3,99% (Good)
2025-10-01 12:49:00,7.68,2.217,24.3,99% (Good)
2025-10-01 12:49:01,7.32,2.224,24.5,99% (Good)
2025-10-01 12:49:02,7.41,2.232,24.5,99% (Good)
2025-10-01 12:49:03,7.44,2.239,24.5,99% (Good)
2025-10-01 12:49:04,8.00,2.247,24.5,99% (Good)
2025-10-01 12:49:05,7.55,2.255,24.5,99% (Good)
2025-10-01 12:49:06,7.44,2.262,24.7,99% (Good)
2025-10-01 12:49:07,7.90,2.270,24.7,99% (Good)
2025-10-01 12:49:08,7.60,2.278,24.7,99% (Good)
2025-10-01 12:49:09,7.64,2.285,24.7,99% (Good)
2025-10-01 12:49:10,7.01,2.292,24.7,99% (Good)
2025-10-01 12:49:11,7.76,2.300,25.2,99% (Good)
2025-10-01 12:49:12,7.37,2.308,25.2,99% (Good)
2025-10-01 12:49:13,7.60,2.315,25.2,99% (Good)
2025-10-01 12:49:14,6.63,2.322,25.2,99% (Good)
2025-10-01 12:49:15,7.35,2.329,25.2,99% (Good)
2025-10-01 12:49:16,7.30,2.336,24.3,99% (Good)
2025-10-01 12:49:17,7.11,2.344,24.3,99% (Good)
2025-10-01 12:49:18,7.25,2.351,24.3,99% (Good)
2025-10-01 12:49:19,6.40,2.357,24.3,99% (Good)
2025-10-01 12:49:20,6.84,2.364,24.3,99% (Good)
2025-10-01 12:49:21,7.06,2.371,22.9,99% (Good)
2025-10-01 12:49:22,6.62,2.378,22.9,99% (Good)
2025-10-01 12:49:23,6.16,2.384,22.9,99% (Good)
2025-10-01 12:49:24,6.87,2.391,22.9,99% (Good)
2025-10-01 12:49:26,6.71,2.397,22.9,99% (Good)
2025-10-01 12:49:27,6.73,2.404,23.0,99% (Good)
2025-10-01 12:49:28,5.56,2.410,23.0,99% (Good)
2025-10-01 12:49:29,6.13,2.416,23.0,99% (Good)
2025-10-01 12:49:30,6.10,2.422,23.0,99% (Good)
2025-10-01 12:49:31,6.04,2.428,23.0,99% (Good)
2025-10-01 12:49:32,5.99,2.434,23.9,99% (Good)
2025-10-01 12:49:33,5.90,2.440,23.9,99% (Good)
2025-10-01 12:49:34,5.25,2.445,23.9,99% (Good)
2025-10-01 12:49:35,5.43,2.451,23.9,99% (Good)
2025-10-01 12:49:36,5.01,2.456,23.9,99% (Good)
2025-10-01 12:49:37,4.78,2.460,24.3,99% (Good)
2025-10-01 12:49:38,5.21,2.466,24.3,99% (Good)
2025-10-01 12:49:39,4.62,2.470,24.3,99% (Good)
2025-10-01 12:49:40,4.56,2.475,24.3,99% (Good)
2025-10-01 12:49:41,5.16,2.480,24.3,99% (Good)
2025-10-01 12:49:42,5.13,2.485,23.6,99% (Good)
2025-10-01 12:49:43,4.11,2.489,23.6,99% (Good)
2025-10-01 12:49:44,4.20,2.493,23.6,99% (Good)
2025-10-01 12:49:45,3.95,2.497,23.6,99% (Good)
2025-10-01 12:49:46,4.35,2.502,23.6,99% (Good)
2025-10-01 12:49:47,4.53,2.506,24.9,99% (Good)
2025-10-01 12:49:48,4.30,2.510,24.9,99% (Good)
2025-10-01 12:49:49,3.61,2.514,24.9,99% (Good)
2025-10-01 12:49:50,3.41,2.517,24.9,99% (Good)
2025-10-01 12:49:51,3.35,2.521,24.9,99% (Good)
2025-10-01 12:49:52,3.33,2.524,24.6,99% (Good)
2025-10-01 12:49:53,4.09,2.528,24.6,99% (Good)
2025-10-01 12:49:54,3.19,2.531,24.6,99% (Good)
2025-10-01 12:49:55,3.81,2.535,24.6,99% (Good)
2025-10-01 12:49:56,2.84,2.538,24.6,99% (Good)
2025-10-01 12:49:57,3.85,2.542,23.7,99% (Good)
2025-10-01 12:49:59,3.50,2.545,23.7,99% (Good)
2025-10-01 12:50:00,2.83,2.548,23.7,99% (Good)
2025-10-01 12:50:01,2.48,2.551,23.7,99% (Good)
2025-10-01 12:50:02,2.65,2.553,23.7,99% (Good)
2025-10-01 12:50:03,2.46,2.556,24.1,99% (Good)
2025-10-01 12:50:04,2.65,2.558,24.1,99% (Good)
2025-10-01 12:50:05,2.80,2.561,24.1,99% (Good)
2025-10-01 12:50:06,2.70,2.564,24.1,99% (Good)
2025-10-01 12:50:07,3.04,2.567,24.1,99% (Good)
2025-10-01 12:50:08,2.92,2.570,25.0,99% (Good)
2025-10-01 12:50:09,2.13,2.572,25.0,99% (Good)
2025-10-01 12:50:10,2.07,2.574,25.0,99% (Good)
2025-10-01 12:50:11,2.14,2.576,25.0,99% (Good)
2025-10-01 12:50:12,1.87,2.578,25.0,99% (Good)
2025-10-01 12:50:13,2.61,2.581,23.3,99% (Good)
2025-10-01 12:50:14,1.80,2.583,23.3,99% (Good)
2025-10-01 12:50:15,1.75,2.584,23.3,99% (Good)
2025-10-01 12:50:16,1.59,2.586,23.3,99% (Good)
2025-10-01 12:50:17,1.61,2.588,23.3,99% (Good)
2025-10-01 12:50:18,1.74,2.589,23.5,99% (Good)
2025-10-01 12:50:19,2.43,2.592,23.5,99% (Good)
2025-10-01 12:50:20,2.02,2.594,23.5,99% (Good)
2025-10-01 12:50:21,2.06,2.596,23.5,99% (Good)
2025-10-01 12:50:22,1.49,2.597,23.5,99% (Good)
2025-10-01 12:50:23,1.49,2.599,23.4,99% (Good)
2025-10-01 12:50:24,2.59,2.601,23.4,99% (Good)
2025-10-01 12:50:25,2.29,2.604,23.4,99% (Good)
2025-10-01 12:50:26,2.04,2.606,23.4,99% (Good)
2025-10-01 12:50:27,2.50,2.608,23.4,99% (Good)
2025-10-01 12:50:28,1.82,2.610,23.2,99% (Good)
2025-10-01 12:50:29,2.50,2.612,23.2,99% (Good)
2025-10-01 12:50:31,1.91,2.614,23.2,99% (Good)
2025-10-01 12:50:32,1.86,2.616,23.2,99% (Good)
2025-10-01 12:50:33,1.85,2.618,23.2,99% (Good)
2025-10-01 12:50:34,1.67,2.620,24.1,99% (Good)
2025-10-01 12:50:35,1.88,2.622,24.1,99% (Good)
2025-10-01 12:50:36,2.00,2.624,24.1,99% (Good)
2025-10-01 12:50:37,2.14,2.626,24.1,99% (Good)
