Timestamp,Flow (SLPM),Total Flow (NCM),Temperature (°C),Battery
2025-09-25 10:07:34,4.26,58.353,28.5,89% (Good)
2025-09-25 10:07:35,10.64,58.364,23.8,89% (Good)
2025-09-25 10:07:36,1.37,58.365,23.8,89% (Good)
2025-09-25 10:07:37,14.00,58.379,23.8,89% (Good)
2025-09-25 10:07:38,16.26,58.396,23.8,89% (Good)
2025-09-25 10:07:39,4.67,58.400,23.8,89% (Good)
2025-09-25 10:07:41,8.03,58.408,21.0,89% (Good)
2025-09-25 10:07:42,0.52,58.409,21.0,89% (Good)
2025-09-25 10:07:43,11.03,58.420,21.0,89% (Good)
2025-09-25 10:07:44,3.63,58.423,21.0,89% (Good)
2025-09-25 10:07:45,8.34,58.432,21.0,89% (Good)
2025-09-25 10:07:46,18.46,58.450,25.1,89% (Good)
2025-09-25 10:07:47,18.39,58.469,25.1,89% (Good)
2025-09-25 10:07:48,5.29,58.474,25.1,89% (Good)
2025-09-25 10:07:49,18.16,58.492,25.1,89% (Good)
2025-09-25 10:07:50,4.86,58.497,25.1,89% (Good)
2025-09-25 10:07:51,4.20,58.501,21.5,89% (Good)
2025-09-25 10:07:52,1.60,58.503,21.5,89% (Good)
2025-09-25 10:07:53,4.62,58.507,21.5,89% (Good)
2025-09-25 10:07:54,10.16,58.518,21.5,89% (Good)
2025-09-25 10:07:55,5.93,58.523,21.5,89% (Good)
2025-09-25 10:07:56,9.42,58.533,23.7,89% (Good)
2025-09-25 10:07:57,2.59,58.535,23.7,89% (Good)
2025-09-25 10:07:58,12.17,58.548,23.7,89% (Good)
2025-09-25 10:07:59,2.50,58.550,23.7,89% (Good)
2025-09-25 10:08:00,4.22,58.554,23.7,89% (Good)
2025-09-25 10:08:01,13.52,58.568,25.4,89% (Good)
2025-09-25 10:08:02,11.75,58.580,25.4,89% (Good)
2025-09-25 10:08:03,11.61,58.591,25.4,89% (Good)
2025-09-25 10:08:04,16.79,58.608,25.4,89% (Good)
2025-09-25 10:08:05,19.19,58.627,25.4,89% (Good)
2025-09-25 10:08:06,0.53,58.628,27.8,89% (Good)
2025-09-25 10:08:07,10.53,58.638,27.8,89% (Good)
2025-09-25 10:08:08,16.29,58.655,27.8,89% (Good)
2025-09-25 10:08:09,17.46,58.672,27.8,89% (Good)
2025-09-25 10:08:10,2.97,58.675,27.8,89% (Good)
2025-09-25 10:08:11,1.76,58.677,27.9,89% (Good)
2025-09-25 10:08:12,7.50,58.684,27.9,89% (Good)
2025-09-25 10:08:13,5.58,58.690,27.9,89% (Good)
2025-09-25 10:08:14,2.09,58.692,27.9,89% (Good)
2025-09-25 10:08:15,5.66,58.698,27.9,89% (Good)
2025-09-25 10:08:16,15.33,58.713,27.1,89% (Good)
2025-09-25 10:08:17,3.64,58.717,27.1,89% (Good)
2025-09-25 10:08:18,5.12,58.722,27.1,89% (Good)
2025-09-25 10:08:19,18.37,58.740,27.1,89% (Good)
2025-09-25 10:08:20,18.37,58.758,27.1,89% (Good)
2025-09-25 10:08:21,18.31,58.777,21.5,88% (Good)
2025-09-25 10:08:22,15.77,58.792,21.5,88% (Good)
2025-09-25 10:08:23,11.75,58.804,21.5,88% (Good)
2025-09-25 10:08:24,16.04,58.820,21.5,88% (Good)
2025-09-25 10:08:25,13.44,58.834,21.5,88% (Good)
2025-09-25 10:08:26,3.13,58.837,23.1,88% (Good)
2025-09-25 10:08:27,1.75,58.839,23.1,88% (Good)
2025-09-25 10:08:28,12.34,58.851,23.1,88% (Good)
2025-09-25 10:08:29,1.34,58.852,23.1,88% (Good)
2025-09-25 10:08:30,12.87,58.865,23.1,88% (Good)
2025-09-25 10:08:31,12.86,58.878,23.5,88% (Good)
2025-09-25 10:08:32,19.88,58.898,23.5,88% (Good)
2025-09-25 10:08:33,10.41,58.908,23.5,88% (Good)
2025-09-25 10:08:34,4.85,58.913,23.5,88% (Good)
2025-09-25 10:08:35,10.74,58.924,23.5,88% (Good)
2025-09-25 10:08:36,14.44,58.938,22.2,88% (Good)
2025-09-25 10:08:37,6.09,58.944,22.2,88% (Good)
2025-09-25 10:08:38,10.94,58.955,22.2,88% (Good)
2025-09-25 10:08:39,18.43,58.974,22.2,88% (Good)
2025-09-25 10:08:40,0.80,58.975,22.2,88% (Good)
2025-09-25 10:08:41,6.59,58.981,25.4,88% (Good)
2025-09-25 10:08:42,4.20,58.985,25.4,88% (Good)
2025-09-25 10:08:43,4.86,58.990,25.4,88% (Good)
2025-09-25 10:08:44,11.31,59.002,25.4,88% (Good)
2025-09-25 10:08:45,1.11,59.003,25.4,88% (Good)
2025-09-25 10:08:46,12.84,59.016,27.5,88% (Good)
2025-09-25 10:08:47,2.14,59.018,27.5,88% (Good)
2025-09-25 10:08:48,9.23,59.027,27.5,88% (Good)
2025-09-25 10:08:49,5.96,59.033,27.5,88% (Good)
2025-09-25 10:08:50,1.23,59.034,27.5,88% (Good)
2025-09-25 10:08:51,9.35,59.043,25.5,88% (Good)
2025-09-25 10:08:52,19.88,59.063,25.5,88% (Good)
2025-09-25 10:08:53,8.17,59.071,25.5,88% (Good)
2025-09-25 10:08:54,14.12,59.086,25.5,88% (Good)
2025-09-25 10:08:55,3.94,59.090,25.5,88% (Good)
2025-09-25 10:08:56,5.59,59.095,29.5,88% (Good)
2025-09-25 10:08:57,13.56,59.109,29.5,88% (Good)
2025-09-25 10:08:58,5.56,59.114,29.5,88% (Good)
2025-09-25 10:08:59,6.59,59.121,29.5,88% (Good)
2025-09-25 10:09:00,9.61,59.130,29.5,88% (Good)
2025-09-25 10:09:01,2.69,59.133,27.8,88% (Good)
2025-09-25 10:09:02,14.56,59.148,27.8,88% (Good)
2025-09-25 10:09:03,18.51,59.166,27.8,88% (Good)
2025-09-25 10:09:04,16.41,59.183,27.8,88% (Good)
2025-09-25 10:09:05,5.83,59.188,27.8,88% (Good)
2025-09-25 10:09:06,8.56,59.197,22.4,88% (Good)
2025-09-25 10:09:07,10.01,59.207,22.4,88% (Good)
2025-09-25 10:09:08,2.61,59.210,22.4,88% (Good)
2025-09-25 10:09:09,2.45,59.212,22.4,88% (Good)
2025-09-25 10:09:10,12.34,59.224,22.4,88% (Good)
2025-09-25 10:09:11,11.05,59.235,20.9,88% (Good)
2025-09-25 10:09:12,1.91,59.237,20.9,88% (Good)
2025-09-25 10:09:13,18.56,59.256,20.9,88% (Good)
2025-09-25 10:09:14,3.02,59.259,20.9,88% (Good)
2025-09-25 10:09:15,15.74,59.275,20.9,88% (Good)
2025-09-25 10:09:16,10.32,59.285,22.3,88% (Good)
2025-09-25 10:09:17,11.75,59.297,22.3,88% (Good)
2025-09-25 10:09:18,4.95,59.302,22.3,88% (Good)
2025-09-25 10:09:19,6.15,59.308,22.3,88% (Good)
2025-09-25 10:09:20,7.82,59.316,22.3,88% (Good)
2025-09-25 10:09:21,17.52,59.333,21.5,88% (Good)
2025-09-25 10:09:22,14.30,59.347,21.5,88% (Good)
2025-09-25 10:09:23,14.80,59.362,21.5,88% (Good)
2025-09-25 10:09:24,3.19,59.365,21.5,88% (Good)
2025-09-25 10:09:25,10.06,59.376,21.5,88% (Good)
2025-09-25 10:09:26,17.91,59.393,27.5,88% (Good)
2025-09-25 10:09:27,12.53,59.406,27.5,88% (Good)
2025-09-25 10:09:28,3.84,59.410,27.5,88% (Good)
2025-09-25 10:09:29,8.25,59.418,27.5,88% (Good)
2025-09-25 10:09:30,11.89,59.430,27.5,88% (Good)
2025-09-25 10:09:31,8.33,59.438,20.0,88% (Good)
2025-09-25 10:09:32,16.12,59.454,20.0,88% (Good)
2025-09-25 10:09:33,4.89,59.459,20.0,88% (Good)
2025-09-25 10:09:34,7.15,59.466,20.0,88% (Good)
2025-09-25 10:09:35,5.87,59.472,20.0,88% (Good)
2025-09-25 10:09:36,3.53,59.476,27.8,88% (Good)
2025-09-25 10:09:37,11.56,59.487,27.8,88% (Good)
2025-09-25 10:09:38,14.40,59.502,27.8,88% (Good)
2025-09-25 10:09:39,11.81,59.514,27.8,88% (Good)
2025-09-25 10:09:40,7.56,59.521,27.8,88% (Good)
2025-09-25 10:09:41,17.42,59.539,28.9,88% (Good)
2025-09-25 10:09:42,8.71,59.547,28.9,88% (Good)
2025-09-25 10:09:43,5.09,59.552,28.9,88% (Good)
2025-09-25 10:09:44,17.54,59.570,28.9,88% (Good)
2025-09-25 10:09:45,9.52,59.579,28.9,88% (Good)
2025-09-25 10:09:46,10.61,59.590,26.5,88% (Good)
2025-09-25 10:09:47,1.12,59.591,26.5,88% (Good)
2025-09-25 10:09:48,16.84,59.608,26.5,88% (Good)
2025-09-25 10:09:49,8.53,59.617,26.5,88% (Good)
2025-09-25 10:09:50,4.45,59.621,26.5,88% (Good)
2025-09-25 10:09:52,16.82,59.638,26.6,88% (Good)
2025-09-25 10:09:53,11.18,59.649,26.6,88% (Good)
2025-09-25 10:09:54,18.05,59.667,26.6,88% (Good)
2025-09-25 10:09:55,12.82,59.680,26.6,88% (Good)
2025-09-25 10:09:56,14.07,59.694,26.6,88% (Good)
2025-09-25 10:09:57,9.52,59.703,28.7,88% (Good)
2025-09-25 10:09:58,9.62,59.713,28.7,88% (Good)
2025-09-25 10:09:59,0.67,59.714,28.7,88% (Good)
2025-09-25 10:10:00,0.74,59.715,28.7,88% (Good)
2025-09-25 10:10:01,17.94,59.732,28.7,88% (Good)
2025-09-25 10:10:02,2.48,59.735,25.4,88% (Good)
2025-09-25 10:10:03,18.37,59.753,25.4,88% (Good)
2025-09-25 10:10:04,16.77,59.770,25.4,88% (Good)
2025-09-25 10:10:05,13.36,59.783,25.4,88% (Good)
2025-09-25 10:10:06,13.28,59.797,25.4,88% (Good)
2025-09-25 10:10:07,13.01,59.810,22.2,88% (Good)
2025-09-25 10:10:08,3.15,59.813,22.2,88% (Good)
2025-09-25 10:10:09,3.86,59.817,22.2,88% (Good)
2025-09-25 10:10:10,7.12,59.824,22.2,88% (Good)
2025-09-25 10:10:11,4.65,59.828,22.2,88% (Good)
2025-09-25 10:10:12,7.74,59.836,21.8,88% (Good)
2025-09-25 10:10:13,4.08,59.840,21.8,88% (Good)
2025-09-25 10:10:14,11.32,59.852,21.8,88% (Good)
2025-09-25 10:10:15,2.57,59.854,21.8,88% (Good)
2025-09-25 10:10:16,10.43,59.865,21.8,88% (Good)
2025-09-25 10:10:17,14.82,59.879,24.5,88% (Good)
2025-09-25 10:10:18,3.95,59.883,24.5,88% (Good)
2025-09-25 10:10:19,6.78,59.890,24.5,88% (Good)
2025-09-25 10:10:20,18.21,59.908,24.5,88% (Good)
2025-09-25 10:10:21,6.11,59.915,24.5,88% (Good)
2025-09-25 10:10:22,15.18,59.930,28.3,88% (Good)
2025-09-25 10:10:23,10.07,59.940,28.3,88% (Good)
2025-09-25 10:10:24,14.48,59.954,28.3,88% (Good)
2025-09-25 10:10:25,16.29,59.971,28.3,88% (Good)
2025-09-25 10:10:26,14.60,59.985,28.3,88% (Good)
2025-09-25 10:10:27,4.99,59.990,23.7,88% (Good)
2025-09-25 10:10:28,0.88,59.991,23.7,88% (Good)
2025-09-25 10:10:29,13.78,60.005,23.7,88% (Good)
2025-09-25 10:10:30,14.19,60.019,23.7,88% (Good)
2025-09-25 10:10:31,11.51,60.030,23.7,88% (Good)
2025-09-25 10:10:32,14.63,60.045,26.4,88% (Good)
2025-09-25 10:10:33,11.09,60.056,26.4,88% (Good)
2025-09-25 10:10:34,7.07,60.063,26.4,88% (Good)
2025-09-25 10:10:35,10.08,60.073,26.4,88% (Good)
2025-09-25 10:10:36,15.01,60.088,26.4,88% (Good)
2025-09-25 10:10:37,4.76,60.093,25.5,88% (Good)
2025-09-25 10:10:38,13.62,60.107,25.5,88% (Good)
2025-09-25 10:10:39,2.68,60.109,25.5,88% (Good)
2025-09-25 10:10:40,4.03,60.113,25.5,88% (Good)
2025-09-25 10:10:41,9.87,60.123,25.5,88% (Good)
2025-09-25 10:10:42,8.23,60.132,28.1,88% (Good)
2025-09-25 10:10:43,4.51,60.136,28.1,88% (Good)
2025-09-25 10:10:44,6.23,60.142,28.1,88% (Good)
2025-09-25 10:10:45,8.95,60.151,28.1,88% (Good)
2025-09-25 10:10:46,14.75,60.166,28.1,88% (Good)
2025-09-25 10:10:47,16.79,60.183,21.5,88% (Good)
2025-09-25 10:10:48,7.85,60.191,21.5,88% (Good)
2025-09-25 10:10:49,16.43,60.207,21.5,88% (Good)
2025-09-25 10:10:50,18.44,60.225,21.5,88% (Good)
2025-09-25 10:10:51,14.46,60.240,21.5,88% (Good)
2025-09-25 10:10:52,13.66,60.254,24.7,88% (Good)
2025-09-25 10:10:53,9.55,60.263,24.7,88% (Good)
2025-09-25 10:10:54,13.94,60.277,24.7,88% (Good)
2025-09-25 10:10:55,19.67,60.297,24.7,88% (Good)
2025-09-25 10:10:56,2.78,60.300,24.7,88% (Good)
2025-09-25 10:10:57,0.88,60.300,20.3,88% (Good)
2025-09-25 10:10:58,9.44,60.310,20.3,88% (Good)
2025-09-25 10:10:59,16.57,60.326,20.3,88% (Good)
2025-09-25 10:11:00,0.94,60.327,20.3,88% (Good)
2025-09-25 10:11:01,13.38,60.341,20.3,88% (Good)
2025-09-25 10:11:02,19.24,60.360,28.2,88% (Good)
2025-09-25 10:11:03,10.18,60.370,28.2,88% (Good)
2025-09-25 10:11:04,17.22,60.387,28.2,88% (Good)
2025-09-25 10:11:05,2.37,60.390,28.2,88% (Good)
2025-09-25 10:11:06,9.95,60.400,28.2,88% (Good)
2025-09-25 10:11:07,11.47,60.411,24.8,88% (Good)
2025-09-25 10:11:08,18.11,60.429,24.8,88% (Good)
2025-09-25 10:11:09,17.75,60.447,24.8,88% (Good)
2025-09-25 10:11:10,15.85,60.463,24.8,88% (Good)
2025-09-25 10:11:11,15.82,60.479,24.8,88% (Good)
2025-09-25 10:11:12,5.70,60.484,29.7,88% (Good)
2025-09-25 10:11:13,9.05,60.493,29.7,88% (Good)
2025-09-25 10:11:14,18.92,60.512,29.7,88% (Good)
2025-09-25 10:11:15,6.17,60.519,29.7,88% (Good)
2025-09-25 10:11:16,7.81,60.526,29.7,88% (Good)
2025-09-25 10:11:17,17.62,60.544,28.4,88% (Good)
2025-09-25 10:11:18,11.83,60.556,28.4,88% (Good)
2025-09-25 10:11:19,18.77,60.575,28.4,88% (Good)
2025-09-25 10:11:20,1.84,60.576,28.4,88% (Good)
2025-09-25 10:11:21,8.97,60.585,28.4,88% (Good)
2025-09-25 10:11:22,1.21,60.587,20.7,88% (Good)
2025-09-25 10:11:23,3.64,60.590,20.7,88% (Good)
2025-09-25 10:11:24,17.27,60.608,20.7,88% (Good)
2025-09-25 10:11:25,18.75,60.626,20.7,88% (Good)
2025-09-25 10:11:26,0.73,60.627,20.7,88% (Good)
2025-09-25 10:11:27,18.18,60.645,26.9,88% (Good)
2025-09-25 10:11:28,19.19,60.664,26.9,88% (Good)
2025-09-25 10:11:29,13.69,60.678,26.9,88% (Good)
2025-09-25 10:11:30,10.01,60.688,26.9,88% (Good)
2025-09-25 10:11:31,1.67,60.690,26.9,88% (Good)
2025-09-25 10:11:32,6.81,60.697,26.9,88% (Good)
2025-09-25 10:11:33,3.34,60.700,26.9,88% (Good)
2025-09-25 10:11:34,1.71,60.702,26.9,88% (Good)
2025-09-25 10:11:35,17.19,60.719,26.9,88% (Good)
2025-09-25 10:11:36,10.34,60.729,26.9,88% (Good)
2025-09-25 10:11:37,16.76,60.746,29.3,88% (Good)
2025-09-25 10:11:38,7.76,60.754,29.3,88% (Good)
2025-09-25 10:11:39,19.17,60.773,29.3,88% (Good)
2025-09-25 10:11:40,3.17,60.776,29.3,88% (Good)
2025-09-25 10:11:41,12.10,60.788,29.3,88% (Good)
2025-09-25 10:11:42,14.13,60.802,25.7,88% (Good)
2025-09-25 10:11:43,11.97,60.814,25.7,88% (Good)
2025-09-25 10:11:44,9.26,60.823,25.7,88% (Good)
2025-09-25 10:11:45,4.51,60.828,25.7,88% (Good)
2025-09-25 10:11:46,1.02,60.829,25.7,88% (Good)
2025-09-25 10:11:47,19.99,60.849,24.8,88% (Good)
2025-09-25 10:11:48,12.15,60.861,24.8,88% (Good)
2025-09-25 10:11:49,12.44,60.874,24.8,88% (Good)
2025-09-25 10:11:50,16.09,60.890,24.8,88% (Good)
2025-09-25 10:11:51,7.62,60.897,24.8,88% (Good)
2025-09-25 10:11:52,17.09,60.914,24.3,88% (Good)
2025-09-25 10:11:53,14.75,60.929,24.3,88% (Good)
2025-09-25 10:11:55,4.68,60.934,24.3,88% (Good)
2025-09-25 10:11:56,4.41,60.938,24.3,88% (Good)
2025-09-25 10:11:57,15.42,60.954,24.3,88% (Good)
2025-09-25 10:11:58,6.71,60.960,25.2,88% (Good)
2025-09-25 10:11:59,1.32,60.962,25.2,88% (Good)
2025-09-25 10:12:00,12.60,60.974,25.2,88% (Good)
2025-09-25 10:12:01,17.72,60.992,25.2,88% (Good)
2025-09-25 10:12:02,19.70,61.012,25.2,88% (Good)
2025-09-25 10:12:03,1.43,61.013,23.7,88% (Good)
2025-09-25 10:12:04,2.13,61.015,23.7,88% (Good)
2025-09-25 10:12:05,16.92,61.032,23.7,88% (Good)
2025-09-25 10:12:06,1.03,61.033,23.7,88% (Good)
2025-09-25 10:12:07,8.22,61.041,23.7,88% (Good)
2025-09-25 10:12:08,16.03,61.057,28.9,88% (Good)
2025-09-25 10:12:09,9.09,61.067,28.9,88% (Good)
2025-09-25 10:12:10,14.43,61.081,28.9,88% (Good)
2025-09-25 10:12:11,14.38,61.095,28.9,88% (Good)
2025-09-25 10:12:12,19.15,61.114,28.9,88% (Good)
2025-09-25 10:12:13,1.94,61.116,21.1,88% (Good)
2025-09-25 10:12:14,18.21,61.135,21.1,88% (Good)
2025-09-25 10:12:15,10.21,61.145,21.1,88% (Good)
2025-09-25 10:12:16,9.59,61.154,21.1,88% (Good)
2025-09-25 10:12:17,6.14,61.161,21.1,88% (Good)
2025-09-25 10:12:18,6.95,61.168,21.9,88% (Good)
2025-09-25 10:12:19,6.75,61.174,21.9,88% (Good)
2025-09-25 10:12:20,2.58,61.177,21.9,88% (Good)
2025-09-25 10:12:21,13.82,61.191,21.9,88% (Good)
2025-09-25 10:12:22,15.84,61.207,21.9,88% (Good)
2025-09-25 10:12:23,13.96,61.220,20.1,88% (Good)
2025-09-25 10:12:24,0.75,61.221,20.1,88% (Good)
2025-09-25 10:12:25,4.74,61.226,20.1,88% (Good)
2025-09-25 10:12:26,10.20,61.236,20.1,88% (Good)
2025-09-25 10:12:27,19.27,61.255,20.1,88% (Good)
2025-09-25 10:12:28,1.86,61.257,23.9,88% (Good)
2025-09-25 10:12:29,12.94,61.270,23.9,88% (Good)
2025-09-25 10:12:30,3.54,61.274,23.9,88% (Good)
2025-09-25 10:12:31,11.39,61.285,23.9,88% (Good)
2025-09-25 10:12:32,17.98,61.303,23.9,88% (Good)
2025-09-25 10:12:33,1.21,61.304,25.9,88% (Good)
2025-09-25 10:12:34,9.27,61.314,25.9,88% (Good)
2025-09-25 10:12:35,3.08,61.317,25.9,88% (Good)
2025-09-25 10:12:36,15.96,61.333,25.9,88% (Good)
2025-09-25 10:12:37,4.58,61.337,25.9,88% (Good)
2025-09-25 10:12:38,4.82,61.342,23.7,88% (Good)
2025-09-25 10:12:39,19.34,61.361,23.7,88% (Good)
2025-09-25 10:12:40,5.18,61.367,23.7,88% (Good)
2025-09-25 10:12:41,5.80,61.372,23.7,88% (Good)
2025-09-25 10:12:42,17.52,61.390,23.7,88% (Good)
2025-09-25 10:12:43,2.11,61.392,28.1,88% (Good)
2025-09-25 10:12:44,14.51,61.407,28.1,88% (Good)
2025-09-25 10:12:45,10.97,61.417,28.1,88% (Good)
2025-09-25 10:12:46,18.40,61.436,28.1,88% (Good)
2025-09-25 10:12:47,3.68,61.440,28.1,88% (Good)
2025-09-25 10:12:48,5.22,61.445,28.9,88% (Good)
2025-09-25 10:12:49,11.25,61.456,28.9,88% (Good)
2025-09-25 10:12:50,10.90,61.467,28.9,88% (Good)
2025-09-25 10:12:51,16.71,61.484,28.9,88% (Good)
2025-09-25 10:12:52,4.84,61.488,28.9,88% (Good)
2025-09-25 10:12:53,17.97,61.506,21.7,88% (Good)
2025-09-25 10:12:54,16.25,61.523,21.7,88% (Good)
2025-09-25 10:12:55,15.00,61.538,21.7,88% (Good)
2025-09-25 10:12:56,14.53,61.552,21.7,88% (Good)
2025-09-25 10:12:57,12.23,61.564,21.7,88% (Good)
2025-09-25 10:12:58,5.30,61.570,25.2,88% (Good)
2025-09-25 10:12:59,17.98,61.588,25.2,88% (Good)
2025-09-25 10:13:00,3.64,61.591,25.2,88% (Good)
2025-09-25 10:13:01,7.51,61.599,25.2,88% (Good)
2025-09-25 10:13:02,15.68,61.615,25.2,88% (Good)
2025-09-25 10:13:03,0.63,61.615,26.7,88% (Good)
2025-09-25 10:13:04,10.34,61.626,26.7,88% (Good)
2025-09-25 10:13:05,4.96,61.631,26.7,88% (Good)
2025-09-25 10:13:06,6.98,61.637,26.7,88% (Good)
2025-09-25 10:13:07,16.20,61.654,26.7,88% (Good)
2025-09-25 10:13:08,12.39,61.666,22.1,88% (Good)
2025-09-25 10:13:09,7.78,61.674,22.1,88% (Good)
2025-09-25 10:13:10,2.60,61.676,22.1,88% (Good)
2025-09-25 10:13:11,18.84,61.695,22.1,88% (Good)
2025-09-25 10:13:12,16.80,61.712,22.1,88% (Good)
2025-09-25 10:13:13,17.55,61.730,28.1,88% (Good)
2025-09-25 10:13:14,7.31,61.737,28.1,88% (Good)
2025-09-25 10:13:15,1.89,61.739,28.1,88% (Good)
2025-09-25 10:13:16,13.12,61.752,28.1,88% (Good)
2025-09-25 10:13:17,5.09,61.757,28.1,88% (Good)
2025-09-25 10:13:18,12.12,61.769,26.5,88% (Good)
2025-09-25 10:13:19,9.40,61.779,26.5,88% (Good)
2025-09-25 10:13:20,14.54,61.793,26.5,88% (Good)
2025-09-25 10:13:21,8.08,61.801,26.5,88% (Good)
2025-09-25 10:13:22,8.89,61.810,26.5,88% (Good)
2025-09-25 10:13:23,6.05,61.816,27.2,88% (Good)
2025-09-25 10:13:24,13.31,61.829,27.2,88% (Good)
2025-09-25 10:13:25,19.38,61.849,27.2,88% (Good)
2025-09-25 10:13:26,16.88,61.866,27.2,88% (Good)
2025-09-25 10:13:27,17.66,61.883,27.2,88% (Good)
2025-09-25 10:13:28,4.21,61.888,24.6,88% (Good)
2025-09-25 10:13:29,19.81,61.907,24.6,88% (Good)
2025-09-25 10:13:30,5.41,61.913,24.6,88% (Good)
2025-09-25 10:13:31,9.96,61.923,24.6,88% (Good)
2025-09-25 10:13:32,8.06,61.931,24.6,88% (Good)
2025-09-25 10:13:33,2.26,61.933,25.2,88% (Good)
2025-09-25 10:13:34,19.03,61.952,25.2,88% (Good)
2025-09-25 10:13:35,19.50,61.972,25.2,88% (Good)
2025-09-25 10:13:36,3.67,61.975,25.2,88% (Good)
2025-09-25 10:13:37,2.60,61.978,25.2,88% (Good)
2025-09-25 10:13:38,1.99,61.980,21.4,88% (Good)
2025-09-25 10:13:39,7.18,61.987,21.4,88% (Good)
2025-09-25 10:13:40,2.25,61.989,21.4,88% (Good)
2025-09-25 10:13:41,15.75,62.005,21.4,88% (Good)
2025-09-25 10:13:42,2.32,62.007,21.4,88% (Good)
2025-09-25 10:13:43,18.17,62.026,27.9,88% (Good)
2025-09-25 10:13:44,5.64,62.031,27.9,88% (Good)
2025-09-25 10:13:45,9.70,62.041,27.9,88% (Good)
2025-09-25 10:13:46,9.03,62.050,27.9,88% (Good)
2025-09-25 10:13:47,12.60,62.063,27.9,88% (Good)
2025-09-25 10:13:48,6.62,62.069,29.5,88% (Good)
2025-09-25 10:13:49,13.93,62.083,29.5,88% (Good)
2025-09-25 10:13:50,7.25,62.090,29.5,88% (Good)
2025-09-25 10:13:51,8.44,62.099,29.5,88% (Good)
2025-09-25 10:13:52,2.44,62.101,29.5,88% (Good)
2025-09-25 10:13:53,11.43,62.113,25.3,88% (Good)
2025-09-25 10:13:54,11.91,62.125,25.3,88% (Good)
2025-09-25 10:13:55,10.10,62.135,25.3,88% (Good)
2025-09-25 10:13:56,11.55,62.146,25.3,88% (Good)
2025-09-25 10:13:57,11.50,62.158,25.3,88% (Good)
2025-09-25 10:13:58,3.93,62.162,24.2,88% (Good)
2025-09-25 10:14:00,16.27,62.178,24.2,88% (Good)
2025-09-25 10:14:01,16.91,62.195,24.2,88% (Good)
2025-09-25 10:14:02,7.32,62.202,24.2,88% (Good)
2025-09-25 10:14:03,9.52,62.212,24.2,88% (Good)
2025-09-25 10:14:04,15.94,62.228,24.7,88% (Good)
2025-09-25 10:14:05,17.91,62.245,24.7,88% (Good)
2025-09-25 10:14:06,4.38,62.250,24.7,88% (Good)
2025-09-25 10:14:07,11.13,62.261,24.7,88% (Good)
2025-09-25 10:14:08,0.71,62.262,24.7,88% (Good)
2025-09-25 10:14:09,8.14,62.270,29.9,88% (Good)
2025-09-25 10:14:10,18.03,62.288,29.9,88% (Good)
2025-09-25 10:14:11,11.69,62.300,29.9,88% (Good)
2025-09-25 10:14:12,8.78,62.308,29.9,88% (Good)
2025-09-25 10:14:13,7.47,62.316,29.9,88% (Good)
2025-09-25 10:14:14,11.38,62.327,23.0,88% (Good)
2025-09-25 10:14:15,4.60,62.332,23.0,88% (Good)
2025-09-25 10:14:16,14.26,62.346,23.0,88% (Good)
2025-09-25 10:14:17,5.67,62.352,23.0,88% (Good)
2025-09-25 10:14:18,9.06,62.361,23.0,88% (Good)
2025-09-25 10:14:19,18.70,62.379,20.9,88% (Good)
2025-09-25 10:14:20,8.68,62.388,20.9,88% (Good)
2025-09-25 10:14:21,4.36,62.393,20.9,88% (Good)
2025-09-25 10:14:22,17.41,62.410,20.9,88% (Good)
2025-09-25 10:14:23,3.92,62.414,20.9,88% (Good)
2025-09-25 10:14:24,4.06,62.418,21.0,88% (Good)
2025-09-25 10:14:25,18.88,62.437,21.0,88% (Good)
2025-09-25 10:14:26,13.65,62.450,21.0,88% (Good)
2025-09-25 10:14:27,14.50,62.465,21.0,88% (Good)
2025-09-25 10:14:28,9.71,62.475,21.0,88% (Good)
2025-09-25 10:14:29,13.52,62.488,20.4,88% (Good)
2025-09-25 10:14:30,0.84,62.489,20.4,88% (Good)
2025-09-25 10:14:31,18.62,62.508,20.4,88% (Good)
2025-09-25 10:14:32,14.05,62.522,20.4,88% (Good)
2025-09-25 10:14:33,2.88,62.525,20.4,88% (Good)
2025-09-25 10:14:34,6.12,62.531,23.9,88% (Good)
2025-09-25 10:14:35,9.88,62.541,23.9,88% (Good)
2025-09-25 10:14:36,3.08,62.544,23.9,88% (Good)
2025-09-25 10:14:37,17.10,62.561,23.9,88% (Good)
2025-09-25 10:14:38,17.34,62.578,23.9,88% (Good)
2025-09-25 10:14:39,10.32,62.588,28.1,88% (Good)
2025-09-25 10:14:40,18.05,62.606,28.1,88% (Good)
2025-09-25 10:14:41,6.97,62.613,28.1,88% (Good)
2025-09-25 10:14:42,19.03,62.632,28.1,88% (Good)
2025-09-25 10:14:43,1.92,62.634,28.1,88% (Good)
2025-09-25 10:14:44,17.34,62.652,22.8,88% (Good)
2025-09-25 10:14:45,10.32,62.662,22.8,88% (Good)
2025-09-25 10:14:46,8.71,62.671,22.8,88% (Good)
2025-09-25 10:14:47,17.97,62.689,22.8,88% (Good)
2025-09-25 10:14:48,9.36,62.698,22.8,88% (Good)
2025-09-25 10:14:49,16.55,62.715,23.2,88% (Good)
2025-09-25 10:14:50,2.35,62.717,23.2,88% (Good)
2025-09-25 10:14:51,7.95,62.725,23.2,88% (Good)
2025-09-25 10:14:52,1.72,62.727,23.2,88% (Good)
2025-09-25 10:14:53,13.81,62.740,23.2,88% (Good)
