Timestamp,Flow (SLPM),Total Flow (NCM),Temperature (°C),Battery
09/24/2025 14:21,9.54,15.264,21.2,97% (Good)
09/24/2025 14:21,7,15.271,23.9,97% (Good)
09/24/2025 14:21,3.2,15.274,23.9,97% (Good)
09/24/2025 14:21,16.43,15.291,23.9,97% (Good)
09/24/2025 14:21,13.49,15.304,23.9,97% (Good)
09/24/2025 14:21,15.8,15.32,23.9,97% (Good)
09/24/2025 14:22,16.23,15.336,25.5,97% (Good)
09/24/2025 14:22,7.15,15.343,25.5,97% (Good)
09/24/2025 14:22,15.5,15.359,25.5,97% (Good)
09/24/2025 14:22,13.02,15.372,25.5,97% (Good)
09/24/2025 14:22,13.72,15.386,25.5,97% (Good)
09/24/2025 14:22,14.57,15.4,22.2,97% (Good)
09/24/2025 14:22,13.58,15.414,22.2,97% (Good)
09/24/2025 14:22,1.02,15.415,22.2,97% (Good)
09/24/2025 14:22,15.25,15.43,22.2,97% (Good)
09/24/2025 14:22,13.77,15.444,22.2,97% (Good)
09/24/2025 14:22,13.65,15.457,24.4,97% (Good)
09/24/2025 14:22,12.08,15.469,24.4,97% (Good)
09/24/2025 14:22,2.35,15.472,24.4,97% (Good)
09/24/2025 14:22,16.5,15.488,24.4,97% (Good)
09/24/2025 14:22,4.46,15.493,24.4,97% (Good)
09/24/2025 14:22,9.64,15.502,27.9,97% (Good)
09/24/2025 14:22,2.08,15.505,27.9,97% (Good)
09/24/2025 14:22,13.56,15.518,27.9,97% (Good)
09/24/2025 14:22,17.72,15.536,27.9,97% (Good)
09/24/2025 14:22,16.56,15.552,27.9,97% (Good)
09/24/2025 14:22,13.17,15.566,20.9,97% (Good)
09/24/2025 14:22,14.91,15.58,20.9,97% (Good)
09/24/2025 14:22,9.39,15.59,20.9,97% (Good)
09/24/2025 14:22,12.18,15.602,20.9,97% (Good)
09/24/2025 14:22,18.59,15.621,20.9,97% (Good)
09/24/2025 14:22,8.38,15.629,28,97% (Good)
09/24/2025 14:22,6.86,15.636,28,97% (Good)
09/24/2025 14:22,12.3,15.648,28,97% (Good)
09/24/2025 14:22,5.37,15.653,28,97% (Good)
09/24/2025 14:22,7.12,15.661,28,97% (Good)
09/24/2025 14:22,13.32,15.674,26.2,97% (Good)
09/24/2025 14:22,7.86,15.682,26.2,97% (Good)
09/24/2025 14:22,0.86,15.683,26.2,97% (Good)
09/24/2025 14:22,2.8,15.685,26.2,97% (Good)
09/24/2025 14:22,17.55,15.703,26.2,97% (Good)
09/24/2025 14:22,5.33,15.708,22.2,97% (Good)
09/24/2025 14:22,14.82,15.723,22.2,97% (Good)
09/24/2025 14:22,8.88,15.732,22.2,97% (Good)
09/24/2025 14:22,4.78,15.737,22.2,97% (Good)
09/24/2025 14:22,14.62,15.751,22.2,97% (Good)
09/24/2025 14:22,19.41,15.771,22.2,97% (Good)
09/24/2025 14:22,6.26,15.777,22.2,97% (Good)
09/24/2025 14:22,12.65,15.79,22.2,97% (Good)
09/24/2025 14:22,13.08,15.803,22.2,97% (Good)
09/24/2025 14:22,18.8,15.822,22.2,97% (Good)
09/24/2025 14:22,3.8,15.825,22.9,97% (Good)
09/24/2025 14:22,18.14,15.844,22.9,97% (Good)
09/24/2025 14:22,9.95,15.854,22.9,97% (Good)
09/24/2025 14:22,2.28,15.856,22.9,97% (Good)
09/24/2025 14:22,17.08,15.873,22.9,97% (Good)
09/24/2025 14:22,17.91,15.891,22.8,97% (Good)
09/24/2025 14:22,12.62,15.903,22.8,97% (Good)
09/24/2025 14:22,15.54,15.919,22.8,97% (Good)
09/24/2025 14:22,1.34,15.92,22.8,97% (Good)
09/24/2025 14:22,0.52,15.921,22.8,97% (Good)
09/24/2025 14:22,15.49,15.936,26.2,97% (Good)
09/24/2025 14:22,15.77,15.952,26.2,97% (Good)
09/24/2025 14:22,15.49,15.968,26.2,97% (Good)
09/24/2025 14:22,15.97,15.984,26.2,97% (Good)
09/24/2025 14:23,2.78,15.986,26.2,97% (Good)
09/24/2025 14:23,5.1,15.991,29,97% (Good)
09/24/2025 14:23,16.43,16.008,29,97% (Good)
09/24/2025 14:23,4.92,16.013,29,97% (Good)
09/24/2025 14:23,4.76,16.018,29,97% (Good)
09/24/2025 14:23,5.68,16.023,29,97% (Good)
09/24/2025 14:23,5.45,16.029,27.6,97% (Good)
09/24/2025 14:23,17.41,16.046,27.6,97% (Good)
09/24/2025 14:23,14.21,16.06,27.6,97% (Good)
09/24/2025 14:23,16.78,16.077,27.6,97% (Good)
09/24/2025 14:23,15.99,16.093,27.6,97% (Good)
09/24/2025 14:23,7.53,16.101,27.9,97% (Good)
09/24/2025 14:23,7.67,16.108,27.9,97% (Good)
09/24/2025 14:23,19.03,16.127,27.9,97% (Good)
09/24/2025 14:23,3.07,16.13,27.9,97% (Good)
09/24/2025 14:23,14.23,16.145,27.9,97% (Good)
09/24/2025 14:23,6.75,16.151,26.1,97% (Good)
09/24/2025 14:23,9.18,16.161,26.1,97% (Good)
09/24/2025 14:23,13.01,16.174,26.1,97% (Good)
09/24/2025 14:23,15.35,16.189,26.1,97% (Good)
09/24/2025 14:23,5.28,16.194,26.1,97% (Good)
09/24/2025 14:23,18.98,16.213,22.4,97% (Good)
09/24/2025 14:23,7.47,16.221,22.4,97% (Good)
09/24/2025 14:23,4.42,16.225,22.4,97% (Good)
09/24/2025 14:23,18.05,16.243,22.4,97% (Good)
09/24/2025 14:23,1,16.244,22.4,97% (Good)
09/24/2025 14:23,14.96,16.259,29.6,97% (Good)
09/24/2025 14:23,16.45,16.275,29.6,97% (Good)
09/24/2025 14:23,7.83,16.283,29.6,97% (Good)
09/24/2025 14:23,16.8,16.3,29.6,97% (Good)
09/24/2025 14:23,1.77,16.302,29.6,97% (Good)
09/24/2025 14:23,5.09,16.307,21.2,97% (Good)
09/24/2025 14:23,6.64,16.314,21.2,97% (Good)
09/24/2025 14:23,6.19,16.32,21.2,97% (Good)
09/24/2025 14:23,3.52,16.323,21.2,97% (Good)
09/24/2025 14:23,2.86,16.326,21.2,97% (Good)
09/24/2025 14:23,19.51,16.346,21.2,97% (Good)
09/24/2025 14:23,14.08,16.36,21.2,97% (Good)
09/24/2025 14:23,19.62,16.379,21.2,97% (Good)
09/24/2025 14:23,18.65,16.398,21.2,97% (Good)
09/24/2025 14:23,6.39,16.404,21.2,97% (Good)
09/24/2025 14:23,12.09,16.417,28.4,97% (Good)
09/24/2025 14:23,1.31,16.418,28.4,97% (Good)
09/24/2025 14:23,10.56,16.428,28.4,97% (Good)
09/24/2025 14:23,4.64,16.433,28.4,97% (Good)
09/24/2025 14:23,8.44,16.441,28.4,97% (Good)
09/24/2025 14:23,13.38,16.455,23.2,97% (Good)
09/24/2025 14:23,7.06,16.462,23.2,97% (Good)
09/24/2025 14:23,15.74,16.478,23.2,97% (Good)
09/24/2025 14:23,9.31,16.487,23.2,97% (Good)
09/24/2025 14:23,14.02,16.501,23.2,97% (Good)
09/24/2025 14:23,1.23,16.502,21.6,97% (Good)
09/24/2025 14:23,2.44,16.505,21.6,97% (Good)
09/24/2025 14:23,18.37,16.523,21.6,97% (Good)
09/24/2025 14:23,19.78,16.543,21.6,97% (Good)
09/24/2025 14:23,4.54,16.547,21.6,97% (Good)
09/24/2025 14:23,11.45,16.559,21.2,97% (Good)
09/24/2025 14:23,13.73,16.573,21.2,97% (Good)
09/24/2025 14:23,10,16.583,21.2,97% (Good)
09/24/2025 14:24,7.88,16.59,21.2,97% (Good)
09/24/2025 14:24,15.32,16.606,21.2,97% (Good)
09/24/2025 14:24,1.26,16.607,21.3,97% (Good)
09/24/2025 14:24,8.21,16.615,21.3,97% (Good)
09/24/2025 14:24,15.84,16.631,21.3,97% (Good)
09/24/2025 14:24,19.48,16.651,21.3,97% (Good)
09/24/2025 14:24,16.4,16.667,21.3,97% (Good)
09/24/2025 14:24,1.83,16.669,26.3,97% (Good)
09/24/2025 14:24,12.67,16.681,26.3,97% (Good)
09/24/2025 14:24,12.83,16.694,26.3,97% (Good)
09/24/2025 14:24,0.86,16.695,26.3,97% (Good)
09/24/2025 14:24,8.21,16.703,26.3,97% (Good)
09/24/2025 14:24,7.82,16.711,24.6,97% (Good)
09/24/2025 14:24,17.46,16.729,24.6,97% (Good)
09/24/2025 14:24,18.1,16.747,24.6,97% (Good)
09/24/2025 14:24,9.82,16.757,24.6,97% (Good)
09/24/2025 14:24,4.51,16.761,24.6,97% (Good)
09/24/2025 14:24,0.6,16.762,24.9,97% (Good)
09/24/2025 14:24,11.68,16.773,24.9,97% (Good)
09/24/2025 14:24,5.44,16.779,24.9,97% (Good)
09/24/2025 14:24,8.54,16.787,24.9,97% (Good)
09/24/2025 14:24,10.68,16.798,24.9,97% (Good)
09/24/2025 14:24,8.13,16.806,24.5,97% (Good)
09/24/2025 14:24,16.53,16.823,24.5,97% (Good)
09/24/2025 14:24,18.22,16.841,24.5,97% (Good)
09/24/2025 14:24,2.75,16.844,24.5,97% (Good)
09/24/2025 14:24,6.29,16.85,24.5,97% (Good)
09/24/2025 14:24,10.81,16.861,23.6,97% (Good)
09/24/2025 14:24,9.27,16.87,23.6,97% (Good)
09/24/2025 14:24,19.42,16.889,23.6,97% (Good)
09/24/2025 14:24,8.3,16.898,23.6,97% (Good)
09/24/2025 14:24,16.8,16.914,23.6,97% (Good)
09/24/2025 14:24,9.81,16.924,21.7,97% (Good)
09/24/2025 14:24,17.94,16.942,21.7,97% (Good)
09/24/2025 14:24,1.39,16.944,21.7,97% (Good)
09/24/2025 14:24,14.9,16.959,21.7,97% (Good)
09/24/2025 14:24,11.99,16.971,21.7,97% (Good)
09/24/2025 14:24,17.3,16.988,29.2,97% (Good)
09/24/2025 14:24,19.5,17.007,29.2,97% (Good)
09/24/2025 14:24,2.41,17.01,29.2,97% (Good)
09/24/2025 14:24,18.62,17.028,29.2,97% (Good)
09/24/2025 14:24,4.09,17.032,29.2,97% (Good)
09/24/2025 14:24,13.26,17.046,20.1,97% (Good)
09/24/2025 14:24,14,17.06,20.1,97% (Good)
09/24/2025 14:24,17.65,17.077,20.1,97% (Good)
09/24/2025 14:24,7.54,17.085,20.1,97% (Good)
09/24/2025 14:24,13.76,17.099,20.1,97% (Good)
09/24/2025 14:24,15.06,17.114,20.2,97% (Good)
09/24/2025 14:24,10.8,17.124,20.2,97% (Good)
09/24/2025 14:24,6.91,17.131,20.2,97% (Good)
09/24/2025 14:24,3.32,17.135,20.2,97% (Good)
09/24/2025 14:24,12.55,17.147,20.2,97% (Good)
09/24/2025 14:24,19.02,17.166,27.2,97% (Good)
09/24/2025 14:24,9.04,17.175,27.2,97% (Good)
09/24/2025 14:24,10.89,17.186,27.2,97% (Good)
09/24/2025 14:24,17.72,17.204,27.2,97% (Good)
09/24/2025 14:24,18.12,17.222,27.2,97% (Good)
09/24/2025 14:24,3.05,17.225,26.5,97% (Good)
09/24/2025 14:24,16.21,17.241,26.5,97% (Good)
09/24/2025 14:24,15.45,17.257,26.5,97% (Good)
09/24/2025 14:25,10.21,17.267,26.5,97% (Good)
09/24/2025 14:25,4.64,17.272,26.5,97% (Good)
09/24/2025 14:25,15.43,17.287,29.1,97% (Good)
09/24/2025 14:25,2.67,17.29,29.1,97% (Good)
09/24/2025 14:25,8.28,17.298,29.1,97% (Good)
09/24/2025 14:25,4.86,17.303,29.1,97% (Good)
09/24/2025 14:25,16.97,17.32,29.1,97% (Good)
09/24/2025 14:25,6.15,17.326,30,97% (Good)
09/24/2025 14:25,0.87,17.327,30,97% (Good)
09/24/2025 14:25,10.15,17.337,30,97% (Good)
09/24/2025 14:25,5.09,17.342,30,97% (Good)
09/24/2025 14:25,12.2,17.354,30,97% (Good)
09/24/2025 14:25,16.15,17.37,25.5,97% (Good)
09/24/2025 14:25,4.95,17.375,25.5,97% (Good)
09/24/2025 14:25,6.16,17.382,25.5,97% (Good)
09/24/2025 14:25,7.69,17.389,25.5,97% (Good)
09/24/2025 14:25,15.21,17.404,25.5,97% (Good)
09/24/2025 14:25,17.28,17.422,27,97% (Good)
09/24/2025 14:25,4.41,17.426,27,97% (Good)
09/24/2025 14:25,9.97,17.436,27,97% (Good)
09/24/2025 14:25,13.38,17.449,27,97% (Good)
09/24/2025 14:25,3.56,17.453,27,97% (Good)
09/24/2025 14:25,14.15,17.467,20.5,97% (Good)
09/24/2025 14:25,10.48,17.478,20.5,97% (Good)
09/24/2025 14:25,12.97,17.491,20.5,97% (Good)
09/24/2025 14:25,12.56,17.503,20.5,97% (Good)
09/24/2025 14:25,8,17.511,20.5,97% (Good)
09/24/2025 14:25,15.76,17.527,20.2,97% (Good)
09/24/2025 14:25,18.25,17.545,20.2,97% (Good)
09/24/2025 14:25,16.84,17.562,20.2,97% (Good)
09/24/2025 14:25,9.78,17.572,20.2,97% (Good)
09/24/2025 14:25,0.62,17.572,20.2,97% (Good)
09/24/2025 14:25,13.11,17.586,29.8,97% (Good)
09/24/2025 14:25,12.03,17.598,29.8,97% (Good)
09/24/2025 14:25,8.93,17.607,29.8,97% (Good)
09/24/2025 14:25,6.13,17.613,29.8,97% (Good)
09/24/2025 14:25,17.63,17.63,29.8,97% (Good)
09/24/2025 14:25,7.24,17.638,21,97% (Good)
09/24/2025 14:25,3.24,17.641,21,97% (Good)
09/24/2025 14:25,19.61,17.66,21,97% (Good)
09/24/2025 14:25,1.81,17.662,21,97% (Good)
09/24/2025 14:25,15.08,17.677,21,97% (Good)
09/24/2025 14:25,19.29,17.697,22.4,97% (Good)
09/24/2025 14:25,19.26,17.716,22.4,97% (Good)
09/24/2025 14:25,17.76,17.734,22.4,97% (Good)
09/24/2025 14:25,13.37,17.747,22.4,97% (Good)
09/24/2025 14:25,8.23,17.755,22.4,97% (Good)
09/24/2025 14:25,15.44,17.771,20,97% (Good)
09/24/2025 14:25,15.78,17.786,20,97% (Good)
09/24/2025 14:25,6.5,17.793,20,97% (Good)
09/24/2025 14:25,3.24,17.796,20,97% (Good)
09/24/2025 14:25,8.81,17.805,20,97% (Good)
09/24/2025 14:25,18.81,17.824,22.2,97% (Good)
09/24/2025 14:25,5.91,17.83,22.2,97% (Good)
09/24/2025 14:25,10.26,17.84,22.2,97% (Good)
09/24/2025 14:25,19.9,17.86,22.2,97% (Good)
09/24/2025 14:25,11.64,17.871,22.2,97% (Good)
09/24/2025 14:25,8.05,17.88,22.8,97% (Good)
09/24/2025 14:25,10.65,17.89,22.8,97% (Good)
09/24/2025 14:26,13.7,17.904,22.8,97% (Good)
09/24/2025 14:26,3.75,17.908,22.8,97% (Good)
09/24/2025 14:26,10.17,17.918,22.8,97% (Good)
09/24/2025 14:26,11.51,17.929,29.3,97% (Good)
09/24/2025 14:26,5.15,17.934,29.3,97% (Good)
09/24/2025 14:26,6.75,17.941,29.3,97% (Good)
09/24/2025 14:26,5.42,17.947,29.3,97% (Good)
09/24/2025 14:26,2.93,17.95,29.3,97% (Good)
09/24/2025 14:26,5.66,17.955,27,97% (Good)
09/24/2025 14:26,4.19,17.959,27,97% (Good)
09/24/2025 14:26,8.09,17.967,27,97% (Good)
09/24/2025 14:26,2.05,17.97,27,97% (Good)
09/24/2025 14:26,15.76,17.985,27,97% (Good)
09/24/2025 14:26,5.68,17.991,26.4,97% (Good)
09/24/2025 14:26,2.6,17.994,26.4,97% (Good)
09/24/2025 14:26,18.98,18.013,26.4,96% (Good)
09/24/2025 14:26,14.42,18.027,26.4,96% (Good)
09/24/2025 14:26,18.62,18.046,26.4,96% (Good)
09/24/2025 14:26,6.27,18.052,20,96% (Good)
09/24/2025 14:26,17.09,18.069,20,96% (Good)
09/24/2025 14:26,5.87,18.075,20,96% (Good)
09/24/2025 14:26,1.46,18.076,20,96% (Good)
09/24/2025 14:26,11.65,18.088,20,96% (Good)
09/24/2025 14:26,10.9,18.099,21.1,96% (Good)
09/24/2025 14:26,18.76,18.118,21.1,96% (Good)
09/24/2025 14:26,18.61,18.136,21.1,96% (Good)
09/24/2025 14:26,15.2,18.151,21.1,96% (Good)
09/24/2025 14:26,10.85,18.162,21.1,96% (Good)
09/24/2025 14:26,7.41,18.17,28.5,96% (Good)
09/24/2025 14:26,19.37,18.189,28.5,96% (Good)
09/24/2025 14:26,9.95,18.199,28.5,96% (Good)
09/24/2025 14:26,0.7,18.2,28.5,96% (Good)
09/24/2025 14:26,2.81,18.203,28.5,96% (Good)
09/24/2025 14:26,9.08,18.212,26.5,96% (Good)
09/24/2025 14:26,16.67,18.228,26.5,96% (Good)
09/24/2025 14:26,10.03,18.238,26.5,96% (Good)
09/24/2025 14:26,18.93,18.257,26.5,96% (Good)
09/24/2025 14:26,9.72,18.267,26.5,96% (Good)
09/24/2025 14:26,13.93,18.281,20.9,96% (Good)
09/24/2025 14:26,10.47,18.291,20.9,96% (Good)
09/24/2025 14:26,9.38,18.301,20.9,96% (Good)
09/24/2025 14:26,2.4,18.303,20.9,96% (Good)
09/24/2025 14:26,8.74,18.312,20.9,96% (Good)
09/24/2025 14:26,4.5,18.316,28.7,96% (Good)
09/24/2025 14:26,9.36,18.326,28.7,96% (Good)
09/24/2025 14:26,7.42,18.333,28.7,96% (Good)
09/24/2025 14:26,3.08,18.336,28.7,96% (Good)
09/24/2025 14:26,8.75,18.345,28.7,96% (Good)
09/24/2025 14:26,12.99,18.358,20,96% (Good)
09/24/2025 14:26,6.08,18.364,20,96% (Good)
09/24/2025 14:26,4.1,18.368,20,96% (Good)
09/24/2025 14:26,4.04,18.372,20,96% (Good)
09/24/2025 14:26,18.92,18.391,20,96% (Good)
09/24/2025 14:26,9.69,18.401,28.7,96% (Good)
09/24/2025 14:26,16.51,18.417,28.7,96% (Good)
09/24/2025 14:26,17.59,18.435,28.7,96% (Good)
09/24/2025 14:26,9.81,18.445,28.7,96% (Good)
09/24/2025 14:26,1.89,18.447,28.7,96% (Good)
09/24/2025 14:26,2.7,18.449,28.9,96% (Good)
09/24/2025 14:26,6.11,18.455,28.9,96% (Good)
09/24/2025 14:27,9.84,18.465,28.9,96% (Good)
09/24/2025 14:27,19.73,18.485,28.9,96% (Good)
09/24/2025 14:27,12.3,18.497,28.9,96% (Good)
09/24/2025 14:27,2.15,18.499,28.2,96% (Good)
09/24/2025 14:27,5.76,18.505,28.2,96% (Good)
09/24/2025 14:27,10.57,18.516,28.2,96% (Good)
09/24/2025 14:27,14.95,18.531,28.2,96% (Good)
09/24/2025 14:27,12.04,18.543,28.2,96% (Good)
09/24/2025 14:27,12.55,18.555,20,96% (Good)
09/24/2025 14:27,2.67,18.558,20,96% (Good)
09/24/2025 14:27,2.77,18.561,20,96% (Good)
09/24/2025 14:27,2.08,18.563,20,96% (Good)
09/24/2025 14:27,11.01,18.574,20,96% (Good)
09/24/2025 14:27,11.52,18.585,26.9,96% (Good)
09/24/2025 14:27,18.77,18.604,26.9,96% (Good)
09/24/2025 14:27,18.57,18.623,26.9,96% (Good)
09/24/2025 14:27,4.48,18.627,26.9,96% (Good)
09/24/2025 14:27,8.63,18.636,26.9,96% (Good)
09/24/2025 14:27,1.62,18.637,23.1,96% (Good)
09/24/2025 14:27,15.3,18.653,23.1,96% (Good)
09/24/2025 14:27,8.02,18.661,23.1,96% (Good)
09/24/2025 14:27,9.68,18.67,23.1,96% (Good)
09/24/2025 14:27,19.57,18.69,23.1,96% (Good)
09/24/2025 14:27,9.1,18.699,22.2,96% (Good)
09/24/2025 14:27,17.74,18.717,22.2,96% (Good)
09/24/2025 14:27,19.76,18.737,22.2,96% (Good)
09/24/2025 14:27,7.04,18.744,22.2,96% (Good)
09/24/2025 14:27,9.96,18.754,22.2,96% (Good)
09/24/2025 14:27,9.95,18.764,21.2,96% (Good)
09/24/2025 14:27,6.22,18.77,21.2,96% (Good)
09/24/2025 14:27,5.95,18.776,21.2,96% (Good)
09/24/2025 14:27,6.93,18.783,21.2,96% (Good)
09/24/2025 14:27,17.24,18.8,21.2,96% (Good)
09/24/2025 14:27,13.87,18.814,21.8,96% (Good)
09/24/2025 14:27,9.46,18.823,21.8,96% (Good)
09/24/2025 14:27,11.76,18.835,21.8,96% (Good)
09/24/2025 14:27,6.12,18.841,21.8,96% (Good)
09/24/2025 14:27,19.21,18.86,21.8,96% (Good)
09/24/2025 14:27,6.48,18.867,20.8,96% (Good)
09/24/2025 14:27,8.07,18.875,20.8,96% (Good)
09/24/2025 14:27,4.43,18.879,20.8,96% (Good)
09/24/2025 14:27,14.29,18.894,20.8,96% (Good)
09/24/2025 14:27,11.98,18.906,20.8,96% (Good)
09/24/2025 14:27,19.78,18.925,23.4,96% (Good)
09/24/2025 14:27,4.38,18.93,23.4,96% (Good)
09/24/2025 14:27,14.01,18.944,23.4,96% (Good)
09/24/2025 14:27,1.2,18.945,23.4,96% (Good)
09/24/2025 14:27,17.92,18.963,23.4,96% (Good)
09/24/2025 14:27,4.2,18.967,21.8,96% (Good)
09/24/2025 14:27,5.65,18.973,21.8,96% (Good)
09/24/2025 14:27,5.01,18.978,21.8,96% (Good)
09/24/2025 14:27,7.03,18.985,21.8,96% (Good)
09/24/2025 14:27,7.84,18.993,21.8,96% (Good)
09/24/2025 14:27,3.45,18.996,28,96% (Good)
09/24/2025 14:27,12.08,19.008,28,96% (Good)
09/24/2025 14:27,8.02,19.016,28,96% (Good)
09/24/2025 14:27,17.51,19.034,28,96% (Good)
09/24/2025 14:27,13.85,19.047,28,96% (Good)
09/24/2025 14:27,12.66,19.06,20.7,96% (Good)
09/24/2025 14:28,18.84,19.079,20.7,96% (Good)
09/24/2025 14:28,13.15,19.092,20.7,96% (Good)
09/24/2025 14:28,7.66,19.1,20.7,96% (Good)
09/24/2025 14:28,7.45,19.107,20.7,96% (Good)
09/24/2025 14:28,8.32,19.116,20.7,96% (Good)
09/24/2025 14:28,12.96,19.129,20.7,96% (Good)
09/24/2025 14:28,1.82,19.13,20.7,96% (Good)
09/24/2025 14:28,12.06,19.142,20.7,96% (Good)
09/24/2025 14:28,10.73,19.153,20.7,96% (Good)
09/24/2025 14:28,2.34,19.155,28.7,96% (Good)
09/24/2025 14:28,18.71,19.174,28.7,96% (Good)
09/24/2025 14:28,1.51,19.176,28.7,96% (Good)
09/24/2025 14:28,6.87,19.183,28.7,96% (Good)
09/24/2025 14:28,7.46,19.19,28.7,96% (Good)
09/24/2025 14:28,7.74,19.198,24.7,96% (Good)
09/24/2025 14:28,10.03,19.208,24.7,96% (Good)
09/24/2025 14:28,16.64,19.224,24.7,96% (Good)
09/24/2025 14:28,10.45,19.235,24.7,96% (Good)
09/24/2025 14:28,14.98,19.25,24.7,96% (Good)
09/24/2025 14:28,12.6,19.262,20.3,96% (Good)
09/24/2025 14:28,17.04,19.279,20.3,96% (Good)
09/24/2025 14:28,8.67,19.288,20.3,96% (Good)
09/24/2025 14:28,18.89,19.307,20.3,96% (Good)
09/24/2025 14:28,3.98,19.311,20.3,96% (Good)
09/24/2025 14:28,10.12,19.321,27.7,96% (Good)
09/24/2025 14:28,19.2,19.34,27.7,96% (Good)
09/24/2025 14:28,19.16,19.36,27.7,96% (Good)
09/24/2025 14:28,19.16,19.379,27.7,96% (Good)
09/24/2025 14:28,12.52,19.391,27.7,96% (Good)
09/24/2025 14:28,14.51,19.406,25.4,96% (Good)
09/24/2025 14:28,4.65,19.41,25.4,96% (Good)
09/24/2025 14:28,2.73,19.413,25.4,96% (Good)
09/24/2025 14:28,3.73,19.417,25.4,96% (Good)
09/24/2025 14:28,13.13,19.43,25.4,96% (Good)
09/24/2025 14:28,12.62,19.443,23.2,96% (Good)
09/24/2025 14:28,3.93,19.446,23.2,96% (Good)
09/24/2025 14:28,2.77,19.449,23.2,96% (Good)
09/24/2025 14:28,17.2,19.466,23.2,96% (Good)
09/24/2025 14:28,18.05,19.485,23.2,96% (Good)
09/24/2025 14:28,7.52,19.492,26.7,96% (Good)
09/24/2025 14:28,15.2,19.507,26.7,96% (Good)
09/24/2025 14:28,5.52,19.513,26.7,96% (Good)
09/24/2025 14:28,3.11,19.516,26.7,96% (Good)
09/24/2025 14:28,14.03,19.53,26.7,96% (Good)
09/24/2025 14:28,7.69,19.538,22.2,96% (Good)
09/24/2025 14:28,16.85,19.554,22.2,96% (Good)
09/24/2025 14:28,10.17,19.565,22.2,96% (Good)
09/24/2025 14:28,2.84,19.567,22.2,96% (Good)
09/24/2025 14:28,16.54,19.584,22.2,96% (Good)
09/24/2025 14:28,18.68,19.603,22,96% (Good)
09/24/2025 14:28,11.89,19.615,22,96% (Good)
09/24/2025 14:28,12.96,19.628,22,96% (Good)
09/24/2025 14:28,11.05,19.639,22,96% (Good)
09/24/2025 14:28,14.64,19.653,22,96% (Good)
09/24/2025 14:28,7.26,19.66,25.5,96% (Good)
09/24/2025 14:28,15.28,19.676,25.5,96% (Good)
09/24/2025 14:28,2.3,19.678,25.5,96% (Good)
09/24/2025 14:28,12.32,19.69,25.5,96% (Good)
09/24/2025 14:28,19.91,19.71,25.5,96% (Good)
09/24/2025 14:28,18.64,19.729,25,96% (Good)
09/24/2025 14:29,3,19.732,25,96% (Good)
09/24/2025 14:29,17.1,19.749,25,96% (Good)
09/24/2025 14:29,11.96,19.761,25,96% (Good)
09/24/2025 14:29,2.75,19.764,25,96% (Good)
09/24/2025 14:29,7.95,19.772,28.9,96% (Good)
09/24/2025 14:29,19.53,19.791,28.9,96% (Good)
09/24/2025 14:29,3.7,19.795,28.9,96% (Good)
09/24/2025 14:29,7.04,19.802,28.9,96% (Good)
09/24/2025 14:29,11.06,19.813,28.9,96% (Good)
09/24/2025 14:29,2.03,19.815,28.4,96% (Good)
09/24/2025 14:29,6.34,19.821,28.4,96% (Good)
09/24/2025 14:29,12.49,19.834,28.4,96% (Good)
09/24/2025 14:29,8.48,19.842,28.4,96% (Good)
09/24/2025 14:29,3.99,19.846,28.4,96% (Good)
09/24/2025 14:29,18.28,19.865,23.4,96% (Good)
09/24/2025 14:29,16.5,19.881,23.4,96% (Good)
09/24/2025 14:29,4.83,19.886,23.4,96% (Good)
09/24/2025 14:29,0.88,19.887,23.4,96% (Good)
09/24/2025 14:29,13.92,19.901,23.4,96% (Good)
09/24/2025 14:29,13.19,19.914,26.3,96% (Good)
09/24/2025 14:29,6.87,19.921,26.3,96% (Good)
09/24/2025 14:29,6.72,19.928,26.3,96% (Good)
09/24/2025 14:29,16.85,19.944,26.3,96% (Good)
09/24/2025 14:29,6.17,19.951,26.3,96% (Good)
09/24/2025 14:29,8.7,19.959,20,96% (Good)
09/24/2025 14:29,19.35,19.979,20,96% (Good)
09/24/2025 14:29,8.06,19.987,20,96% (Good)
09/24/2025 14:29,19.74,20.006,20,96% (Good)
09/24/2025 14:29,15.64,20.022,20,96% (Good)
09/24/2025 14:29,11.26,20.033,26.9,96% (Good)
09/24/2025 14:29,18.04,20.051,26.9,96% (Good)
09/24/2025 14:29,2.75,20.054,26.9,96% (Good)
09/24/2025 14:29,7.9,20.062,26.9,96% (Good)
09/24/2025 14:29,6.04,20.068,26.9,96% (Good)
09/24/2025 14:29,3.34,20.071,29,96% (Good)
09/24/2025 14:29,6.81,20.078,29,96% (Good)
09/24/2025 14:29,19.32,20.097,29,96% (Good)
09/24/2025 14:29,10.61,20.108,29,96% (Good)
09/24/2025 14:29,15.59,20.124,29,96% (Good)
09/24/2025 14:29,15.98,20.14,20.1,96% (Good)
09/24/2025 14:29,13.98,20.154,20.1,96% (Good)
09/24/2025 14:29,4.17,20.158,20.1,96% (Good)
09/24/2025 14:29,3.79,20.162,20.1,96% (Good)
09/24/2025 14:29,15.85,20.177,20.1,96% (Good)
09/24/2025 14:29,6.74,20.184,21.8,96% (Good)
09/24/2025 14:29,7.87,20.192,21.8,96% (Good)
09/24/2025 14:29,15.35,20.207,21.8,96% (Good)
09/24/2025 14:29,7.19,20.215,21.8,96% (Good)
