Timestamp,Flow (SLPM),Total Flow (NCM),Temperature (°C),Battery
2025-09-30 10:10:23,13.96,29.738,25.4,94% (Good)
2025-09-30 10:10:24,18.71,29.756,25.4,94% (Good)
2025-09-30 10:10:25,11.95,29.768,25.4,94% (Good)
2025-09-30 10:10:26,8.38,29.777,25.4,94% (Good)
2025-09-30 10:10:27,10.07,29.787,25.4,94% (Good)
2025-09-30 10:10:28,16.13,29.803,27.5,94% (Good)
2025-09-30 10:10:29,9.47,29.812,27.5,94% (Good)
2025-09-30 10:10:30,18.66,29.831,27.5,94% (Good)
2025-09-30 10:10:31,15.08,29.846,27.5,94% (Good)
2025-09-30 10:10:32,15.77,29.862,27.5,94% (Good)
2025-09-30 10:10:33,7.59,29.869,27.6,94% (Good)
2025-09-30 10:10:34,10.20,29.880,27.6,94% (Good)
2025-09-30 10:10:35,18.24,29.898,27.6,94% (Good)
2025-09-30 10:10:36,17.22,29.915,27.6,94% (Good)
2025-09-30 10:10:37,18.03,29.933,27.6,94% (Good)
2025-09-30 10:10:38,19.52,29.953,22.4,94% (Good)
2025-09-30 10:10:39,18.86,29.972,22.4,94% (Good)
2025-09-30 10:10:40,6.92,29.978,22.4,94% (Good)
2025-09-30 10:10:41,6.76,29.985,22.4,94% (Good)
2025-09-30 10:10:42,13.91,29.999,22.4,94% (Good)
2025-09-30 10:10:43,2.69,30.002,25.4,94% (Good)
2025-09-30 10:10:44,13.91,30.016,25.4,94% (Good)
2025-09-30 10:10:45,5.76,30.021,25.4,94% (Good)
2025-09-30 10:10:46,11.26,30.033,25.4,94% (Good)
2025-09-30 10:10:47,7.33,30.040,25.4,94% (Good)
2025-09-30 10:10:48,6.72,30.047,29.7,94% (Good)
2025-09-30 10:10:49,15.11,30.062,29.7,94% (Good)
2025-09-30 10:10:50,4.35,30.066,29.7,94% (Good)
2025-09-30 10:10:51,12.08,30.078,29.7,94% (Good)
2025-09-30 10:10:52,18.25,30.097,29.7,94% (Good)
2025-09-30 10:10:53,10.47,30.107,23.5,94% (Good)
2025-09-30 10:10:54,7.95,30.115,23.5,94% (Good)
2025-09-30 10:10:55,7.09,30.122,23.5,94% (Good)
2025-09-30 10:10:56,14.36,30.136,23.5,94% (Good)
2025-09-30 10:10:57,19.09,30.156,23.5,94% (Good)
2025-09-30 10:10:58,0.57,30.156,28.4,94% (Good)
2025-09-30 10:10:59,14.65,30.171,28.4,94% (Good)
2025-09-30 10:11:00,13.15,30.184,28.4,94% (Good)
2025-09-30 10:11:01,7.52,30.191,28.4,94% (Good)
2025-09-30 10:11:02,2.98,30.194,28.4,94% (Good)
2025-09-30 10:11:03,2.44,30.197,27.0,94% (Good)
2025-09-30 10:11:04,2.31,30.199,27.0,94% (Good)
2025-09-30 10:11:05,17.44,30.217,27.0,94% (Good)
2025-09-30 10:11:06,6.28,30.223,27.0,94% (Good)
2025-09-30 10:11:07,6.58,30.229,27.0,94% (Good)
2025-09-30 10:11:08,17.73,30.247,22.1,94% (Good)
2025-09-30 10:11:09,7.97,30.255,22.1,94% (Good)
2025-09-30 10:11:10,13.05,30.268,22.1,94% (Good)
2025-09-30 10:11:11,16.45,30.285,22.1,94% (Good)
2025-09-30 10:11:12,11.86,30.297,22.1,94% (Good)
2025-09-30 10:11:14,15.45,30.312,23.3,94% (Good)
2025-09-30 10:11:15,7.66,30.320,23.3,94% (Good)
2025-09-30 10:11:16,3.36,30.323,23.3,94% (Good)
2025-09-30 10:11:17,18.17,30.341,23.3,94% (Good)
2025-09-30 10:11:18,5.37,30.347,23.3,94% (Good)
2025-09-30 10:11:19,8.77,30.355,21.1,94% (Good)
2025-09-30 10:11:20,6.49,30.362,21.1,94% (Good)
2025-09-30 10:11:21,8.89,30.371,21.1,94% (Good)
2025-09-30 10:11:22,0.99,30.372,21.1,94% (Good)
2025-09-30 10:11:23,7.83,30.379,21.1,94% (Good)
2025-09-30 10:11:24,16.59,30.396,24.5,94% (Good)
2025-09-30 10:11:25,1.56,30.398,24.5,94% (Good)
2025-09-30 10:11:26,2.05,30.400,24.5,94% (Good)
2025-09-30 10:11:27,10.41,30.410,24.5,94% (Good)
2025-09-30 10:11:28,4.97,30.415,24.5,94% (Good)
2025-09-30 10:11:29,3.64,30.419,29.4,94% (Good)
2025-09-30 10:11:30,8.17,30.427,29.4,94% (Good)
2025-09-30 10:11:31,18.99,30.446,29.4,94% (Good)
2025-09-30 10:11:32,11.80,30.458,29.4,94% (Good)
2025-09-30 10:11:33,7.81,30.465,29.4,94% (Good)
2025-09-30 10:11:34,13.73,30.479,28.3,94% (Good)
2025-09-30 10:11:35,11.53,30.491,28.3,94% (Good)
2025-09-30 10:11:36,6.48,30.497,28.3,94% (Good)
2025-09-30 10:11:37,5.36,30.503,28.3,94% (Good)
2025-09-30 10:11:38,13.71,30.516,28.3,94% (Good)
2025-09-30 10:11:39,2.47,30.519,28.0,94% (Good)
2025-09-30 10:11:40,13.84,30.533,28.0,94% (Good)
2025-09-30 10:11:41,18.24,30.551,28.0,94% (Good)
2025-09-30 10:11:42,17.33,30.568,28.0,94% (Good)
2025-09-30 10:11:43,9.23,30.577,28.0,94% (Good)
2025-09-30 10:11:44,4.77,30.582,20.4,94% (Good)
2025-09-30 10:11:45,16.30,30.598,20.4,94% (Good)
2025-09-30 10:11:46,10.88,30.609,20.4,94% (Good)
2025-09-30 10:11:47,1.45,30.611,20.4,94% (Good)
2025-09-30 10:11:48,3.95,30.615,20.4,94% (Good)
2025-09-30 10:11:49,17.46,30.632,23.3,94% (Good)
2025-09-30 10:11:50,6.18,30.638,23.3,94% (Good)
2025-09-30 10:11:51,11.80,30.650,23.3,94% (Good)
2025-09-30 10:11:52,17.37,30.668,23.3,94% (Good)
2025-09-30 10:11:53,10.62,30.678,23.3,94% (Good)
2025-09-30 10:11:54,17.44,30.696,28.1,94% (Good)
2025-09-30 10:11:55,19.60,30.715,28.1,94% (Good)
2025-09-30 10:11:56,14.26,30.729,28.1,94% (Good)
2025-09-30 10:11:57,8.06,30.738,28.1,94% (Good)
2025-09-30 10:11:58,7.87,30.745,28.1,94% (Good)
2025-09-30 10:11:59,4.24,30.750,22.3,94% (Good)
2025-09-30 10:12:00,11.25,30.761,22.3,94% (Good)
2025-09-30 10:12:01,11.60,30.772,22.3,94% (Good)
2025-09-30 10:12:02,9.61,30.782,22.3,94% (Good)
2025-09-30 10:12:03,5.63,30.788,22.3,94% (Good)
2025-09-30 10:12:04,14.14,30.802,23.3,94% (Good)
2025-09-30 10:12:05,17.58,30.819,23.3,94% (Good)
2025-09-30 10:12:06,10.41,30.830,23.3,94% (Good)
2025-09-30 10:12:07,2.24,30.832,23.3,94% (Good)
2025-09-30 10:12:08,7.95,30.840,23.3,94% (Good)
2025-09-30 10:12:09,4.00,30.844,26.4,94% (Good)
2025-09-30 10:12:10,14.14,30.858,26.4,94% (Good)
2025-09-30 10:12:11,5.51,30.864,26.4,94% (Good)
2025-09-30 10:12:12,17.57,30.881,26.4,94% (Good)
2025-09-30 10:12:13,11.61,30.893,26.4,94% (Good)
2025-09-30 10:12:14,17.54,30.910,26.8,94% (Good)
2025-09-30 10:12:15,11.41,30.922,26.8,94% (Good)
2025-09-30 10:12:16,2.24,30.924,26.8,94% (Good)
2025-09-30 10:12:17,17.19,30.941,26.8,94% (Good)
2025-09-30 10:12:18,11.47,30.953,26.8,94% (Good)
2025-09-30 10:12:19,14.47,30.967,23.2,94% (Good)
2025-09-30 10:12:21,18.41,30.986,23.2,94% (Good)
2025-09-30 10:12:22,14.78,31.000,23.2,94% (Good)
2025-09-30 10:12:23,17.21,31.018,23.2,94% (Good)
2025-09-30 10:12:24,18.31,31.036,23.2,94% (Good)
2025-09-30 10:12:25,14.19,31.050,26.8,94% (Good)
2025-09-30 10:12:26,19.94,31.070,26.8,94% (Good)
2025-09-30 10:12:27,15.57,31.086,26.8,94% (Good)
2025-09-30 10:12:28,12.74,31.098,26.8,94% (Good)
2025-09-30 10:12:29,4.96,31.103,26.8,94% (Good)
2025-09-30 10:12:30,17.70,31.121,20.1,94% (Good)
2025-09-30 10:12:31,13.30,31.134,20.1,94% (Good)
2025-09-30 10:12:32,14.71,31.149,20.1,94% (Good)
2025-09-30 10:12:33,3.08,31.152,20.1,94% (Good)
2025-09-30 10:12:34,16.30,31.168,20.1,94% (Good)
2025-09-30 10:12:35,4.74,31.173,20.6,94% (Good)
2025-09-30 10:12:36,4.03,31.177,20.6,94% (Good)
2025-09-30 10:12:37,6.74,31.184,20.6,94% (Good)
2025-09-30 10:12:38,13.51,31.197,20.6,94% (Good)
2025-09-30 10:12:39,7.58,31.205,20.6,94% (Good)
2025-09-30 10:12:40,12.86,31.218,25.1,94% (Good)
2025-09-30 10:12:41,15.55,31.233,25.1,94% (Good)
2025-09-30 10:12:42,16.16,31.250,25.1,94% (Good)
2025-09-30 10:12:43,8.65,31.258,25.1,94% (Good)
2025-09-30 10:12:44,2.72,31.261,25.1,94% (Good)
2025-09-30 10:12:45,16.02,31.277,23.9,94% (Good)
2025-09-30 10:12:46,2.41,31.279,23.9,94% (Good)
2025-09-30 10:12:47,8.38,31.288,23.9,94% (Good)
2025-09-30 10:12:48,9.38,31.297,23.9,94% (Good)
2025-09-30 10:12:49,12.72,31.310,23.9,94% (Good)
2025-09-30 10:12:50,17.03,31.327,23.5,94% (Good)
2025-09-30 10:12:51,6.92,31.334,23.5,94% (Good)
2025-09-30 10:12:52,6.36,31.340,23.5,94% (Good)
2025-09-30 10:12:53,8.19,31.348,23.5,94% (Good)
2025-09-30 10:12:54,19.46,31.368,23.5,94% (Good)
2025-09-30 10:12:55,6.76,31.375,21.1,94% (Good)
2025-09-30 10:12:56,11.22,31.386,21.1,94% (Good)
2025-09-30 10:12:57,18.54,31.404,21.1,94% (Good)
2025-09-30 10:12:58,12.37,31.417,21.1,94% (Good)
2025-09-30 10:12:59,8.20,31.425,21.1,94% (Good)
2025-09-30 10:13:00,2.46,31.427,23.6,94% (Good)
2025-09-30 10:13:01,8.62,31.436,23.6,94% (Good)
2025-09-30 10:13:02,16.82,31.453,23.6,94% (Good)
2025-09-30 10:13:03,17.47,31.470,23.6,94% (Good)
2025-09-30 10:13:04,16.34,31.487,23.6,94% (Good)
2025-09-30 10:13:05,16.37,31.503,20.9,94% (Good)
2025-09-30 10:13:06,17.29,31.520,20.9,94% (Good)
2025-09-30 10:13:07,8.94,31.529,20.9,94% (Good)
2025-09-30 10:13:08,10.09,31.539,20.9,94% (Good)
2025-09-30 10:13:09,8.61,31.548,20.9,94% (Good)
2025-09-30 10:13:10,3.46,31.551,25.8,94% (Good)
2025-09-30 10:13:11,7.66,31.559,25.8,94% (Good)
2025-09-30 10:13:12,6.19,31.565,25.8,94% (Good)
2025-09-30 10:13:13,8.46,31.574,25.8,94% (Good)
2025-09-30 10:13:14,5.30,31.579,25.8,94% (Good)
2025-09-30 10:13:15,2.62,31.582,27.6,94% (Good)
2025-09-30 10:13:16,11.20,31.593,27.6,94% (Good)
2025-09-30 10:13:17,19.87,31.613,27.6,94% (Good)
2025-09-30 10:13:18,1.08,31.614,27.6,94% (Good)
2025-09-30 10:13:19,12.92,31.627,27.6,94% (Good)
2025-09-30 10:13:20,13.03,31.640,29.0,94% (Good)
2025-09-30 10:13:21,3.20,31.643,29.0,94% (Good)
2025-09-30 10:13:22,13.91,31.657,29.0,94% (Good)
2025-09-30 10:13:23,2.47,31.659,29.0,94% (Good)
2025-09-30 10:13:24,8.93,31.668,29.0,94% (Good)
2025-09-30 10:13:25,11.97,31.680,26.9,94% (Good)
2025-09-30 10:13:26,10.84,31.691,26.9,94% (Good)
2025-09-30 10:13:27,14.09,31.705,26.9,94% (Good)
2025-09-30 10:13:28,18.12,31.723,26.9,94% (Good)
2025-09-30 10:13:29,16.22,31.739,26.9,94% (Good)
2025-09-30 10:13:30,11.21,31.751,29.1,94% (Good)
2025-09-30 10:13:31,15.64,31.766,29.1,94% (Good)
2025-09-30 10:13:32,18.96,31.785,29.1,94% (Good)
2025-09-30 10:13:33,3.16,31.788,29.1,94% (Good)
2025-09-30 10:13:34,1.72,31.790,29.1,94% (Good)
2025-09-30 10:13:35,3.38,31.794,24.6,94% (Good)
2025-09-30 10:13:37,10.01,31.804,24.6,94% (Good)
2025-09-30 10:13:38,1.98,31.806,24.6,94% (Good)
2025-09-30 10:13:39,3.92,31.809,24.6,94% (Good)
2025-09-30 10:13:40,12.70,31.822,24.6,94% (Good)
2025-09-30 10:13:41,10.61,31.833,25.3,94% (Good)
2025-09-30 10:13:42,8.62,31.841,25.3,94% (Good)
2025-09-30 10:13:43,3.13,31.844,25.3,94% (Good)
2025-09-30 10:13:44,6.91,31.851,25.3,94% (Good)
2025-09-30 10:13:45,4.78,31.856,25.3,94% (Good)
2025-09-30 10:13:46,10.83,31.867,22.5,94% (Good)
2025-09-30 10:13:47,18.19,31.885,22.5,94% (Good)
2025-09-30 10:13:48,6.45,31.892,22.5,94% (Good)
2025-09-30 10:13:49,6.99,31.899,22.5,94% (Good)
2025-09-30 10:13:50,13.65,31.912,22.5,94% (Good)
2025-09-30 10:13:51,7.82,31.920,21.8,94% (Good)
2025-09-30 10:13:52,9.95,31.930,21.8,94% (Good)
2025-09-30 10:13:53,9.29,31.939,21.8,94% (Good)
2025-09-30 10:13:54,12.35,31.952,21.8,94% (Good)
2025-09-30 10:13:55,2.06,31.954,21.8,94% (Good)
2025-09-30 10:13:56,16.25,31.970,27.1,94% (Good)
2025-09-30 10:13:57,13.48,31.983,27.1,94% (Good)
2025-09-30 10:13:58,11.88,31.995,27.1,94% (Good)
2025-09-30 10:13:59,8.11,32.003,27.1,94% (Good)
2025-09-30 10:14:00,0.56,32.004,27.1,94% (Good)
2025-09-30 10:14:01,4.40,32.008,22.8,94% (Good)
2025-09-30 10:14:02,15.71,32.024,22.8,94% (Good)
2025-09-30 10:14:03,5.51,32.030,22.8,94% (Good)
2025-09-30 10:14:04,2.32,32.032,22.8,94% (Good)
2025-09-30 10:14:05,12.18,32.044,22.8,94% (Good)
2025-09-30 10:14:06,2.11,32.046,24.5,94% (Good)
2025-09-30 10:14:07,14.59,32.061,24.5,94% (Good)
2025-09-30 10:14:08,17.84,32.079,24.5,94% (Good)
2025-09-30 10:14:09,18.82,32.098,24.5,94% (Good)
2025-09-30 10:14:10,18.99,32.117,24.5,94% (Good)
2025-09-30 10:14:11,7.61,32.124,29.1,94% (Good)
2025-09-30 10:14:12,8.84,32.133,29.1,94% (Good)
2025-09-30 10:14:13,1.88,32.135,29.1,94% (Good)
2025-09-30 10:14:14,13.53,32.148,29.1,94% (Good)
2025-09-30 10:14:15,12.39,32.161,29.1,94% (Good)
2025-09-30 10:14:16,16.34,32.177,21.1,94% (Good)
2025-09-30 10:14:17,13.22,32.190,21.1,94% (Good)
2025-09-30 10:14:18,14.50,32.205,21.1,94% (Good)
2025-09-30 10:14:19,5.35,32.210,21.1,94% (Good)
2025-09-30 10:14:20,6.09,32.216,21.1,94% (Good)
2025-09-30 10:14:21,9.76,32.226,20.1,94% (Good)
2025-09-30 10:14:22,9.34,32.235,20.1,94% (Good)
2025-09-30 10:14:23,18.31,32.254,20.1,94% (Good)
2025-09-30 10:14:24,18.18,32.272,20.1,94% (Good)
2025-09-30 10:14:25,13.06,32.285,20.1,94% (Good)
2025-09-30 10:14:26,8.09,32.293,26.4,94% (Good)
2025-09-30 10:14:27,14.81,32.308,26.4,94% (Good)
2025-09-30 10:14:28,2.42,32.310,26.4,94% (Good)
2025-09-30 10:14:29,13.83,32.324,26.4,94% (Good)
2025-09-30 10:14:30,17.38,32.341,26.4,94% (Good)
2025-09-30 10:14:31,11.32,32.353,20.4,94% (Good)
2025-09-30 10:14:32,4.97,32.358,20.4,94% (Good)
2025-09-30 10:14:33,5.73,32.363,20.4,94% (Good)
2025-09-30 10:14:35,3.47,32.367,20.4,94% (Good)
2025-09-30 10:14:36,13.71,32.381,20.4,94% (Good)
2025-09-30 10:14:37,18.40,32.399,20.8,94% (Good)
2025-09-30 10:14:38,4.17,32.403,20.8,94% (Good)
2025-09-30 10:14:39,17.81,32.421,20.8,94% (Good)
2025-09-30 10:14:40,7.34,32.428,20.8,94% (Good)
2025-09-30 10:14:41,16.36,32.445,20.8,94% (Good)
2025-09-30 10:14:42,1.13,32.446,22.6,94% (Good)
2025-09-30 10:14:43,16.46,32.462,22.6,94% (Good)
2025-09-30 10:14:44,2.97,32.465,22.6,94% (Good)
2025-09-30 10:14:45,16.15,32.481,22.6,94% (Good)
2025-09-30 10:14:46,11.40,32.493,22.6,94% (Good)
2025-09-30 10:14:47,10.81,32.504,20.5,94% (Good)
2025-09-30 10:14:48,13.68,32.517,20.5,94% (Good)
2025-09-30 10:14:49,6.33,32.524,20.5,94% (Good)
2025-09-30 10:14:50,3.11,32.527,20.5,94% (Good)
2025-09-30 10:14:51,4.35,32.531,20.5,94% (Good)
2025-09-30 10:14:52,13.51,32.545,25.7,94% (Good)
2025-09-30 10:14:53,17.33,32.562,25.7,94% (Good)
2025-09-30 10:14:54,18.63,32.581,25.7,94% (Good)
2025-09-30 10:14:55,2.27,32.583,25.7,94% (Good)
2025-09-30 10:14:56,2.58,32.585,25.7,94% (Good)
2025-09-30 10:14:57,6.04,32.591,27.6,94% (Good)
2025-09-30 10:14:58,14.25,32.606,27.6,94% (Good)
2025-09-30 10:14:59,2.62,32.608,27.6,94% (Good)
2025-09-30 10:15:00,8.86,32.617,27.6,94% (Good)
2025-09-30 10:15:01,6.07,32.623,27.6,94% (Good)
2025-09-30 10:15:02,10.54,32.634,23.2,94% (Good)
2025-09-30 10:15:03,17.36,32.651,23.2,94% (Good)
2025-09-30 10:15:04,3.80,32.655,23.2,94% (Good)
2025-09-30 10:15:05,15.56,32.671,23.2,94% (Good)
2025-09-30 10:15:06,8.17,32.679,23.2,94% (Good)
2025-09-30 10:15:07,4.96,32.684,24.4,94% (Good)
2025-09-30 10:15:08,15.99,32.700,24.4,94% (Good)
2025-09-30 10:15:09,2.79,32.702,24.4,94% (Good)
2025-09-30 10:15:10,4.11,32.707,24.4,94% (Good)
2025-09-30 10:15:11,6.92,32.713,24.4,94% (Good)
2025-09-30 10:15:12,2.00,32.715,27.5,94% (Good)
2025-09-30 10:15:13,2.25,32.718,27.5,94% (Good)
2025-09-30 10:15:14,17.52,32.735,27.5,94% (Good)
2025-09-30 10:15:15,2.33,32.738,27.5,94% (Good)
2025-09-30 10:15:16,4.34,32.742,27.5,94% (Good)
2025-09-30 10:15:17,3.22,32.745,29.5,94% (Good)
2025-09-30 10:15:18,9.05,32.754,29.5,94% (Good)
2025-09-30 10:15:19,16.08,32.770,29.5,94% (Good)
2025-09-30 10:15:20,0.91,32.771,29.5,94% (Good)
2025-09-30 10:15:21,17.39,32.789,29.5,94% (Good)
2025-09-30 10:15:22,4.45,32.793,23.7,93% (Good)
2025-09-30 10:15:23,17.95,32.811,23.7,93% (Good)
2025-09-30 10:15:24,16.67,32.828,23.7,93% (Good)
2025-09-30 10:15:25,16.67,32.844,23.7,93% (Good)
2025-09-30 10:15:26,4.99,32.849,23.7,93% (Good)
2025-09-30 10:15:27,14.49,32.864,25.5,93% (Good)
2025-09-30 10:15:28,0.74,32.865,25.5,93% (Good)
2025-09-30 10:15:29,14.43,32.879,25.5,93% (Good)
2025-09-30 10:15:30,14.01,32.893,25.5,93% (Good)
2025-09-30 10:15:31,6.10,32.899,25.5,93% (Good)
2025-09-30 10:15:32,2.32,32.901,27.9,93% (Good)
2025-09-30 10:15:33,17.20,32.919,27.9,93% (Good)
2025-09-30 10:15:34,6.33,32.925,27.9,93% (Good)
2025-09-30 10:15:35,19.28,32.944,27.9,93% (Good)
2025-09-30 10:15:36,8.14,32.952,27.9,93% (Good)
2025-09-30 10:15:37,18.32,32.971,29.5,93% (Good)
2025-09-30 10:15:38,1.62,32.972,29.5,93% (Good)
2025-09-30 10:15:39,10.94,32.983,29.5,93% (Good)
2025-09-30 10:15:40,4.59,32.988,29.5,93% (Good)
2025-09-30 10:15:41,15.44,33.003,29.5,93% (Good)
2025-09-30 10:15:42,8.37,33.012,21.9,93% (Good)
2025-09-30 10:15:43,9.18,33.021,21.9,93% (Good)
2025-09-30 10:15:44,6.82,33.028,21.9,93% (Good)
2025-09-30 10:15:45,0.83,33.028,21.9,93% (Good)
2025-09-30 10:15:46,13.99,33.042,21.9,93% (Good)
2025-09-30 10:15:47,1.23,33.044,24.7,93% (Good)
2025-09-30 10:15:48,8.09,33.052,24.7,93% (Good)
2025-09-30 10:15:49,10.09,33.062,24.7,93% (Good)
2025-09-30 10:15:50,13.70,33.076,24.7,93% (Good)
2025-09-30 10:15:51,8.88,33.084,24.7,93% (Good)
2025-09-30 10:15:52,4.33,33.089,23.2,93% (Good)
2025-09-30 10:15:54,12.61,33.101,23.2,93% (Good)
2025-09-30 10:15:55,15.17,33.117,23.2,93% (Good)
2025-09-30 10:15:56,6.76,33.123,23.2,93% (Good)
2025-09-30 10:15:57,15.61,33.139,23.2,93% (Good)
2025-09-30 10:15:58,12.12,33.151,23.5,93% (Good)
2025-09-30 10:15:59,15.89,33.167,23.5,93% (Good)
2025-09-30 10:16:00,12.32,33.179,23.5,93% (Good)
2025-09-30 10:16:01,12.99,33.192,23.5,93% (Good)
2025-09-30 10:16:02,14.66,33.207,23.5,93% (Good)
2025-09-30 10:16:03,5.88,33.213,23.5,93% (Good)
2025-09-30 10:16:04,7.43,33.220,23.5,93% (Good)
2025-09-30 10:16:05,7.83,33.228,23.5,93% (Good)
2025-09-30 10:16:06,19.20,33.247,23.5,93% (Good)
2025-09-30 10:16:07,1.16,33.248,23.5,93% (Good)
2025-09-30 10:16:08,5.85,33.254,23.8,93% (Good)
2025-09-30 10:16:09,15.97,33.270,23.8,93% (Good)
2025-09-30 10:16:10,19.00,33.289,23.8,93% (Good)
2025-09-30 10:16:11,17.12,33.306,23.8,93% (Good)
2025-09-30 10:16:12,18.80,33.325,23.8,93% (Good)
2025-09-30 10:16:13,10.21,33.335,20.9,93% (Good)
2025-09-30 10:16:14,7.50,33.343,20.9,93% (Good)
2025-09-30 10:16:15,14.00,33.357,20.9,93% (Good)
2025-09-30 10:16:16,3.14,33.360,20.9,93% (Good)
2025-09-30 10:16:17,10.76,33.371,20.9,93% (Good)
2025-09-30 10:16:18,7.13,33.378,24.6,93% (Good)
2025-09-30 10:16:19,17.16,33.395,24.6,93% (Good)
2025-09-30 10:16:20,17.86,33.413,24.6,93% (Good)
2025-09-30 10:16:21,3.58,33.416,24.6,93% (Good)
2025-09-30 10:16:22,6.54,33.423,24.6,93% (Good)
2025-09-30 10:16:23,19.21,33.442,22.0,93% (Good)
2025-09-30 10:16:24,5.95,33.448,22.0,93% (Good)
2025-09-30 10:16:25,10.13,33.458,22.0,93% (Good)
2025-09-30 10:16:26,13.57,33.472,22.0,93% (Good)
2025-09-30 10:16:27,4.53,33.476,22.0,93% (Good)
2025-09-30 10:16:28,13.42,33.490,21.2,93% (Good)
2025-09-30 10:16:29,14.88,33.505,21.2,93% (Good)
2025-09-30 10:16:30,17.91,33.523,21.2,93% (Good)
2025-09-30 10:16:31,7.11,33.530,21.2,93% (Good)
2025-09-30 10:16:32,15.02,33.545,21.2,93% (Good)
2025-09-30 10:16:33,2.70,33.547,25.2,93% (Good)
2025-09-30 10:16:34,8.34,33.556,25.2,93% (Good)
2025-09-30 10:16:35,0.91,33.557,25.2,93% (Good)
2025-09-30 10:16:36,18.25,33.575,25.2,93% (Good)
2025-09-30 10:16:37,3.72,33.579,25.2,93% (Good)
2025-09-30 10:16:38,9.82,33.588,24.4,93% (Good)
2025-09-30 10:16:39,7.25,33.596,24.4,93% (Good)
2025-09-30 10:16:40,10.86,33.607,24.4,93% (Good)
2025-09-30 10:16:41,8.08,33.615,24.4,93% (Good)
2025-09-30 10:16:42,2.61,33.617,24.4,93% (Good)
2025-09-30 10:16:43,12.96,33.630,24.8,93% (Good)
2025-09-30 10:16:44,0.80,33.631,24.8,93% (Good)
2025-09-30 10:16:45,11.23,33.642,24.8,93% (Good)
2025-09-30 10:16:46,14.04,33.656,24.8,93% (Good)
2025-09-30 10:16:47,9.93,33.666,24.8,93% (Good)
2025-09-30 10:16:48,15.39,33.682,26.7,93% (Good)
2025-09-30 10:16:49,13.12,33.695,26.7,93% (Good)
2025-09-30 10:16:50,2.17,33.697,26.7,93% (Good)
2025-09-30 10:16:51,5.16,33.702,26.7,93% (Good)
2025-09-30 10:16:53,16.71,33.719,26.7,93% (Good)
2025-09-30 10:16:54,14.65,33.733,22.7,93% (Good)
2025-09-30 10:16:55,4.25,33.738,22.7,93% (Good)
2025-09-30 10:16:56,12.62,33.750,22.7,93% (Good)
2025-09-30 10:16:57,1.97,33.752,22.7,93% (Good)
2025-09-30 10:16:58,5.41,33.758,22.7,93% (Good)
2025-09-30 10:16:59,10.71,33.768,28.4,93% (Good)
2025-09-30 10:17:00,5.61,33.774,28.4,93% (Good)
2025-09-30 10:17:01,6.76,33.781,28.4,93% (Good)
2025-09-30 10:17:02,15.90,33.797,28.4,93% (Good)
2025-09-30 10:17:03,6.52,33.803,28.4,93% (Good)
2025-09-30 10:17:04,15.47,33.819,27.6,93% (Good)
2025-09-30 10:17:05,7.38,33.826,27.6,93% (Good)
2025-09-30 10:17:06,13.85,33.840,27.6,93% (Good)
2025-09-30 10:17:07,7.67,33.848,27.6,93% (Good)
2025-09-30 10:17:08,13.93,33.861,27.6,93% (Good)
2025-09-30 10:17:09,12.46,33.874,20.8,93% (Good)
2025-09-30 10:17:10,9.23,33.883,20.8,93% (Good)
2025-09-30 10:17:11,19.62,33.903,20.8,93% (Good)
2025-09-30 10:17:12,13.23,33.916,20.8,93% (Good)
2025-09-30 10:17:13,2.54,33.919,20.8,93% (Good)
2025-09-30 10:17:14,8.32,33.927,23.8,93% (Good)
2025-09-30 10:17:15,15.50,33.942,23.8,93% (Good)
2025-09-30 10:17:16,8.49,33.951,23.8,93% (Good)
2025-09-30 10:17:17,0.50,33.951,23.8,93% (Good)
2025-09-30 10:17:18,4.47,33.956,23.8,93% (Good)
2025-09-30 10:17:19,10.02,33.966,22.0,93% (Good)
2025-09-30 10:17:20,6.40,33.972,22.0,93% (Good)
2025-09-30 10:17:21,12.67,33.985,22.0,93% (Good)
2025-09-30 10:17:22,6.42,33.991,22.0,93% (Good)
2025-09-30 10:17:23,14.19,34.006,22.0,93% (Good)
2025-09-30 10:17:24,17.80,34.023,25.4,93% (Good)
2025-09-30 10:17:25,6.21,34.030,25.4,93% (Good)
2025-09-30 10:17:26,16.77,34.046,25.4,93% (Good)
2025-09-30 10:17:27,13.34,34.060,25.4,93% (Good)
2025-09-30 10:17:28,7.51,34.067,25.4,93% (Good)
2025-09-30 10:17:29,6.89,34.074,20.4,93% (Good)
2025-09-30 10:17:30,19.49,34.094,20.4,93% (Good)
2025-09-30 10:17:31,12.79,34.106,20.4,93% (Good)
2025-09-30 10:17:32,13.48,34.120,20.4,93% (Good)
2025-09-30 10:17:33,16.63,34.136,20.4,93% (Good)
2025-09-30 10:17:34,10.88,34.147,23.6,93% (Good)
2025-09-30 10:17:35,3.13,34.150,23.6,93% (Good)
2025-09-30 10:17:36,17.07,34.168,23.6,93% (Good)
2025-09-30 10:17:37,8.37,34.176,23.6,93% (Good)
2025-09-30 10:17:38,16.11,34.192,23.6,93% (Good)
2025-09-30 10:17:39,3.70,34.196,25.8,93% (Good)
2025-09-30 10:17:40,12.87,34.209,25.8,93% (Good)
2025-09-30 10:17:41,10.25,34.219,25.8,93% (Good)
2025-09-30 10:17:42,0.77,34.220,25.8,93% (Good)
2025-09-30 10:17:43,18.30,34.238,25.8,93% (Good)
2025-09-30 10:17:44,2.30,34.240,25.1,93% (Good)
